"municipal_typologie_id","municipal_typologie","weekday","hour","num_occupied","num_tot","occupied_ratio"
4,"Mittelzentren","thursday ","9","5766","134103","0.04299680096642133286"
4,"Mittelzentren","thursday ","10","5999","134013","0.04476431390984456732"
4,"Mittelzentren","thursday ","11","6391","134289","0.04759138872133979700"
4,"Mittelzentren","thursday ","12","6656","134502","0.04948625299252055732"
4,"Mittelzentren","thursday ","13","6776","134619","0.05033464815516383274"
4,"Mittelzentren","thursday ","14","6221","128768","0.04831169234592445328"
4,"Mittelzentren","thursday ","15","6325","133408","0.04741094986807387863"
4,"Mittelzentren","thursday ","16","6115","131088","0.04664805321616013670"
4,"Mittelzentren","thursday ","17","6436","134714","0.04777528690410796205"
4,"Mittelzentren","thursday ","18","6216","131199","0.04737840989641689342"
4,"Mittelzentren","thursday ","19","6033","134619","0.04481536781583580327"
4,"Mittelzentren","thursday ","20","5342","128939","0.04143044385329496894"
4,"Mittelzentren","thursday ","21","5755","134961","0.04264194841472721749"
4,"Mittelzentren","thursday ","22","5557","134790","0.04122709399807107352"
4,"Mittelzentren","thursday ","23","5310","133017","0.03991970951081440718"
4,"Mittelzentren","tuesday  ","0","5653","130778","0.04322592484974537002"
4,"Mittelzentren","tuesday  ","1","5497","128431","0.04280119285842203206"
4,"Mittelzentren","tuesday  ","2","5280","127430","0.04143451306599701797"
4,"Mittelzentren","tuesday  ","3","5445","127903","0.04257132358115134125"
4,"Mittelzentren","tuesday  ","4","5320","128422","0.04142592390711871798"
4,"Mittelzentren","tuesday  ","5","5388","131177","0.04107427369127209800"
4,"Mittelzentren","tuesday  ","6","5271","124282","0.04241161230105727298"
4,"Mittelzentren","tuesday  ","7","5844","131707","0.04437121793070983319"
4,"Mittelzentren","tuesday  ","8","6224","134991","0.04610677748886962835"
4,"Mittelzentren","tuesday  ","9","7577","147514","0.05136461623981452608"
4,"Mittelzentren","tuesday  ","10","7708","144882","0.05320191604202040281"
4,"Mittelzentren","tuesday  ","11","8030","147203","0.05455051867149446682"
4,"Mittelzentren","tuesday  ","12","8512","147511","0.05770417121435011626"
4,"Mittelzentren","tuesday  ","13","8642","147324","0.05865982460427357389"
4,"Mittelzentren","tuesday  ","14","8441","141162","0.05979654581261245944"
4,"Mittelzentren","tuesday  ","15","8597","146238","0.05878772959148784858"
4,"Mittelzentren","tuesday  ","16","7755","140549","0.05517648649225537001"
4,"Mittelzentren","tuesday  ","17","7812","147225","0.05306164034640855833"
4,"Mittelzentren","tuesday  ","18","7654","143766","0.05323929162667111835"
4,"Mittelzentren","tuesday  ","19","7610","142824","0.05328236150786982580"
4,"Mittelzentren","tuesday  ","20","7026","135162","0.05198206596528610112"
4,"Mittelzentren","tuesday  ","21","7185","141976","0.05060714486955541782"
4,"Mittelzentren","tuesday  ","22","7185","147831","0.04860279643647137610"
4,"Mittelzentren","tuesday  ","23","6609","139273","0.04745356242774981511"
4,"Mittelzentren","wednesday","0","6082","134952","0.04506787598553559784"
4,"Mittelzentren","wednesday","1","5835","134856","0.04326837515572165866"
4,"Mittelzentren","wednesday","2","5364","129275","0.04149294140398375556"
4,"Mittelzentren","wednesday","3","5697","133422","0.04269910509511175069"
4,"Mittelzentren","wednesday","4","5685","130182","0.04366963174632437664"
4,"Mittelzentren","wednesday","5","5824","133167","0.04373455886218057026"
4,"Mittelzentren","wednesday","6","5886","129441","0.04547245463183998888"
4,"Mittelzentren","wednesday","7","5817","132860","0.04378292939936775553"
4,"Mittelzentren","wednesday","8","5502","127718","0.04307928404766751750"
4,"Mittelzentren","wednesday","9","6222","133440","0.04662769784172661871"
4,"Mittelzentren","wednesday","10","6618","133548","0.04955521610207565819"
4,"Mittelzentren","wednesday","11","7153","133497","0.05358172842835419523"
4,"Mittelzentren","wednesday","12","7719","133482","0.05782802175574234728"
4,"Mittelzentren","wednesday","13","7497","133665","0.05608798114689709348"
4,"Mittelzentren","wednesday","14","6924","128087","0.05405700812728848361"
4,"Mittelzentren","wednesday","15","7332","133131","0.05507357414877075963"
4,"Mittelzentren","wednesday","16","6490","131115","0.04949853182320863364"
4,"Mittelzentren","wednesday","17","6873","135183","0.05084219169570138257"
4,"Mittelzentren","wednesday","18","7367","137100","0.05373450036469730124"
4,"Mittelzentren","wednesday","19","7281","140862","0.05168888699578310687"
4,"Mittelzentren","wednesday","20","6755","135280","0.04993347131874630396"
4,"Mittelzentren","wednesday","21","6931","139920","0.04953544882790165809"
4,"Mittelzentren","wednesday","22","6278","134826","0.04656371916395947369"
4,"Mittelzentren","wednesday","23","6044","134751","0.04485309942041246447"
2,"Nebenzentren der Grosszentren","friday   ","0","3045","77962","0.03905748954618916908"
2,"Nebenzentren der Grosszentren","friday   ","1","2850","77922","0.03657503657503657504"
2,"Nebenzentren der Grosszentren","friday   ","2","2817","77955","0.03613623244179334231"
2,"Nebenzentren der Grosszentren","friday   ","3","2775","77412","0.03584715547977057820"
2,"Nebenzentren der Grosszentren","friday   ","4","2626","75810","0.03463922965308006859"
2,"Nebenzentren der Grosszentren","friday   ","5","2736","76416","0.03580402010050251256"
2,"Nebenzentren der Grosszentren","friday   ","6","3081","75390","0.04086748905690409869"
2,"Nebenzentren der Grosszentren","friday   ","7","4260","77601","0.05489619979123980361"
2,"Nebenzentren der Grosszentren","friday   ","8","4562","77466","0.05889035189631580306"
2,"Nebenzentren der Grosszentren","friday   ","9","4691","79209","0.05922306808569733237"
2,"Nebenzentren der Grosszentren","friday   ","10","4570","77055","0.05930828628901434041"
2,"Nebenzentren der Grosszentren","friday   ","11","4602","77949","0.05903860216295269984"
2,"Nebenzentren der Grosszentren","friday   ","12","4073","77460","0.05258197779499096308"
2,"Nebenzentren der Grosszentren","friday   ","13","3828","78066","0.04903543155791253555"
2,"Nebenzentren der Grosszentren","friday   ","14","3954","77769","0.05084288083940901902"
2,"Nebenzentren der Grosszentren","friday   ","15","4339","76705","0.05656736848966820937"
2,"Nebenzentren der Grosszentren","friday   ","16","4235","74853","0.05657755868168276489"
2,"Nebenzentren der Grosszentren","friday   ","17","4132","77532","0.05329412371665892793"
2,"Nebenzentren der Grosszentren","friday   ","18","3620","75582","0.04789500145537297240"
2,"Nebenzentren der Grosszentren","friday   ","19","4079","77478","0.05264720307700250394"
2,"Nebenzentren der Grosszentren","friday   ","20","3972","77568","0.05120668316831683168"
2,"Nebenzentren der Grosszentren","friday   ","21","3480","74772","0.04654148611779810624"
2,"Nebenzentren der Grosszentren","friday   ","22","3102","71127","0.04361213041461048547"
2,"Nebenzentren der Grosszentren","friday   ","23","2916","71154","0.04098153301290159373"
2,"Nebenzentren der Grosszentren","monday   ","0","3504","75645","0.04632163394804679754"
2,"Nebenzentren der Grosszentren","monday   ","1","3252","73923","0.04399172111521447993"
2,"Nebenzentren der Grosszentren","monday   ","2","3147","72905","0.04316576366504354983"
2,"Nebenzentren der Grosszentren","monday   ","3","3102","71994","0.04308692391032586049"
2,"Nebenzentren der Grosszentren","monday   ","4","3025","70709","0.04278097554766719937"
2,"Nebenzentren der Grosszentren","monday   ","5","3258","71871","0.04533121843302583796"
2,"Nebenzentren der Grosszentren","monday   ","6","3279","70839","0.04628806166094947698"
2,"Nebenzentren der Grosszentren","monday   ","7","3807","72904","0.05221935696258092834"
2,"Nebenzentren der Grosszentren","monday   ","8","3948","76167","0.05183347118830989799"
2,"Nebenzentren der Grosszentren","monday   ","9","4110","76485","0.05373602667189645028"
2,"Nebenzentren der Grosszentren","monday   ","10","4332","76383","0.05671419033030910019"
2,"Nebenzentren der Grosszentren","monday   ","11","4352","76518","0.05687550641679082046"
2,"Nebenzentren der Grosszentren","monday   ","12","4519","77613","0.05822478193086209784"
2,"Nebenzentren der Grosszentren","monday   ","13","4488","80052","0.05606355868685354520"
2,"Nebenzentren der Grosszentren","monday   ","14","4397","80010","0.05495563054618172728"
2,"Nebenzentren der Grosszentren","monday   ","15","4541","76947","0.05901464644495561880"
2,"Nebenzentren der Grosszentren","monday   ","16","4171","73560","0.05670201196302338227"
2,"Nebenzentren der Grosszentren","monday   ","17","4063","75592","0.05374907397608212509"
2,"Nebenzentren der Grosszentren","monday   ","18","3420","74208","0.04608667529107373868"
2,"Nebenzentren der Grosszentren","monday   ","19","3513","76359","0.04600636467214080855"
2,"Nebenzentren der Grosszentren","monday   ","20","3453","76965","0.04486454882089261353"
2,"Nebenzentren der Grosszentren","monday   ","21","3336","77181","0.04322307303610992343"
2,"Nebenzentren der Grosszentren","monday   ","22","3183","77148","0.04125836055374086172"
2,"Nebenzentren der Grosszentren","monday   ","23","2925","75879","0.03854821492112442178"
2,"Nebenzentren der Grosszentren","saturday ","0","2817","73458","0.03834844400882136731"
2,"Nebenzentren der Grosszentren","saturday ","1","2841","73998","0.03839292953863617936"
2,"Nebenzentren der Grosszentren","saturday ","2","2895","73758","0.03924997966322297242"
2,"Nebenzentren der Grosszentren","saturday ","3","2961","74586","0.03969913924865256214"
2,"Nebenzentren der Grosszentren","saturday ","4","2944","74568","0.03948074240961270250"
2,"Nebenzentren der Grosszentren","saturday ","5","3186","75477","0.04221153463969156167"
2,"Nebenzentren der Grosszentren","saturday ","6","3405","74958","0.04542543824541743376"
2,"Nebenzentren der Grosszentren","saturday ","7","3999","77106","0.05186366819702746868"
2,"Nebenzentren der Grosszentren","saturday ","8","4074","77112","0.05283224400871459695"
2,"Nebenzentren der Grosszentren","saturday ","9","4096","74691","0.05483927113039054237"
2,"Nebenzentren der Grosszentren","saturday ","10","3960","72429","0.05467423269684794765"
2,"Nebenzentren der Grosszentren","saturday ","11","4010","70239","0.05709079001694215464"
2,"Nebenzentren der Grosszentren","saturday ","12","4364","75483","0.05781434230224023952"
2,"Nebenzentren der Grosszentren","saturday ","13","4410","77143","0.05716656080266518025"
2,"Nebenzentren der Grosszentren","saturday ","14","4327","76911","0.05625983279374861853"
2,"Nebenzentren der Grosszentren","saturday ","15","4364","73107","0.05969332622047136389"
2,"Nebenzentren der Grosszentren","saturday ","16","4185","71671","0.05839181816913395934"
2,"Nebenzentren der Grosszentren","saturday ","17","4017","74634","0.05382265455422461613"
2,"Nebenzentren der Grosszentren","saturday ","18","3836","72663","0.05279165462477464459"
2,"Nebenzentren der Grosszentren","saturday ","19","3966","75063","0.05283561808081211782"
2,"Nebenzentren der Grosszentren","saturday ","20","3865","73416","0.05264519995641277106"
2,"Nebenzentren der Grosszentren","saturday ","21","3507","71265","0.04921069248579246474"
2,"Nebenzentren der Grosszentren","saturday ","22","3132","70617","0.04435192658991460980"
2,"Nebenzentren der Grosszentren","saturday ","23","3100","71976","0.04306991219295320662"
2,"Nebenzentren der Grosszentren","sunday   ","0","3003","72486","0.04142868967800678752"
2,"Nebenzentren der Grosszentren","sunday   ","1","3039","74289","0.04090780600088842224"
2,"Nebenzentren der Grosszentren","sunday   ","2","3111","75258","0.04133779797496611656"
2,"Nebenzentren der Grosszentren","sunday   ","3","2952","72633","0.04064268307793977944"
2,"Nebenzentren der Grosszentren","sunday   ","4","2858","70791","0.04037236371855179331"
2,"Nebenzentren der Grosszentren","sunday   ","5","2979","71211","0.04183342461136622151"
2,"Nebenzentren der Grosszentren","sunday   ","6","3132","70485","0.04443498616726963184"
2,"Nebenzentren der Grosszentren","sunday   ","7","4044","72480","0.05579470198675496689"
2,"Nebenzentren der Grosszentren","sunday   ","8","4167","72447","0.05751790964429168910"
2,"Nebenzentren der Grosszentren","sunday   ","9","4146","74133","0.05592651046092833151"
2,"Nebenzentren der Grosszentren","sunday   ","10","4326","73761","0.05864887948916093871"
2,"Nebenzentren der Grosszentren","sunday   ","11","4401","74940","0.05872698158526821457"
2,"Nebenzentren der Grosszentren","sunday   ","12","4816","75954","0.06340679885193669853"
2,"Nebenzentren der Grosszentren","sunday   ","13","4735","74811","0.06329283126812901846"
2,"Nebenzentren der Grosszentren","sunday   ","14","4956","75498","0.06564412302312644044"
2,"Nebenzentren der Grosszentren","sunday   ","15","4433","72111","0.06147467099332972778"
2,"Nebenzentren der Grosszentren","sunday   ","16","4641","72882","0.06367827447106281386"
2,"Nebenzentren der Grosszentren","sunday   ","17","4779","75516","0.06328460193866200540"
2,"Nebenzentren der Grosszentren","sunday   ","18","4432","72873","0.06081813566066993262"
2,"Nebenzentren der Grosszentren","sunday   ","19","4458","74172","0.06010354311600064714"
2,"Nebenzentren der Grosszentren","sunday   ","20","4362","76326","0.05714959515761339517"
2,"Nebenzentren der Grosszentren","sunday   ","21","4008","76149","0.05263365244454950163"
2,"Nebenzentren der Grosszentren","sunday   ","22","3797","75969","0.04998091326725374824"
2,"Nebenzentren der Grosszentren","sunday   ","23","3630","76080","0.04771293375394321767"
2,"Nebenzentren der Grosszentren","thursday ","0","3000","78129","0.03839803402065814230"
2,"Nebenzentren der Grosszentren","thursday ","1","2958","78391","0.03773392353714074320"
2,"Nebenzentren der Grosszentren","thursday ","2","2886","74763","0.03860198226395409494"
2,"Nebenzentren der Grosszentren","thursday ","3","2955","77616","0.03807204700061842919"
2,"Nebenzentren der Grosszentren","thursday ","4","2838","77273","0.03672692919907341504"
2,"Nebenzentren der Grosszentren","thursday ","5","2895","78198","0.03702140719711501573"
2,"Nebenzentren der Grosszentren","thursday ","6","2694","75489","0.03568731868219210746"
2,"Nebenzentren der Grosszentren","thursday ","7","2820","77769","0.03626123519654360992"
2,"Nebenzentren der Grosszentren","thursday ","8","2922","77961","0.03748027860083888098"
2,"Nebenzentren der Grosszentren","thursday ","9","2931","77628","0.03775699489874787448"
2,"Nebenzentren der Grosszentren","thursday ","10","3087","77568","0.03979733910891089109"
2,"Nebenzentren der Grosszentren","thursday ","11","3529","77784","0.04536922760464877096"
2,"Nebenzentren der Grosszentren","thursday ","12","3740","78162","0.04784933855326117551"
2,"Nebenzentren der Grosszentren","thursday ","13","3820","78099","0.04891227800612043688"
2,"Nebenzentren der Grosszentren","thursday ","14","3889","77877","0.04993772230568717336"
2,"Nebenzentren der Grosszentren","thursday ","15","3863","76803","0.05029751442000963504"
2,"Nebenzentren der Grosszentren","thursday ","16","3660","75053","0.04876553901909317416"
2,"Nebenzentren der Grosszentren","thursday ","17","4056","77946","0.05203602494034331460"
2,"Nebenzentren der Grosszentren","thursday ","18","3771","75642","0.04985325612754818751"
2,"Nebenzentren der Grosszentren","thursday ","19","4014","77844","0.05156466779713272699"
2,"Nebenzentren der Grosszentren","thursday ","20","3523","77478","0.04547097240506982627"
2,"Nebenzentren der Grosszentren","thursday ","21","3204","77955","0.04110063498172022321"
2,"Nebenzentren der Grosszentren","thursday ","22","3132","77973","0.04016775037512985264"
2,"Nebenzentren der Grosszentren","thursday ","23","3099","77265","0.04010871675402834401"
2,"Nebenzentren der Grosszentren","tuesday  ","0","2778","75378","0.03685425455703255592"
2,"Nebenzentren der Grosszentren","tuesday  ","1","2738","74277","0.03686201650578240909"
2,"Nebenzentren der Grosszentren","tuesday  ","2","2799","76632","0.03652521139993736298"
2,"Nebenzentren der Grosszentren","tuesday  ","3","2685","73696","0.03643345636126791142"
2,"Nebenzentren der Grosszentren","tuesday  ","4","2675","74096","0.03610181386309652343"
2,"Nebenzentren der Grosszentren","tuesday  ","5","2793","75174","0.03715380317663021789"
2,"Nebenzentren der Grosszentren","tuesday  ","6","2730","71967","0.03793405310767435074"
2,"Nebenzentren der Grosszentren","tuesday  ","7","3629","75999","0.04775062829774075975"
2,"Nebenzentren der Grosszentren","tuesday  ","8","3971","80394","0.04939423340050252506"
2,"Nebenzentren der Grosszentren","tuesday  ","9","4544","83342","0.05452232967771351779"
2,"Nebenzentren der Grosszentren","tuesday  ","10","4473","81990","0.05455543358946212953"
2,"Nebenzentren der Grosszentren","tuesday  ","11","4580","82932","0.05522596826315535620"
2,"Nebenzentren der Grosszentren","tuesday  ","12","4853","83664","0.05800583285523044559"
2,"Nebenzentren der Grosszentren","tuesday  ","13","4986","83628","0.05962117950925527335"
2,"Nebenzentren der Grosszentren","tuesday  ","14","4893","83763","0.05841481322302209806"
2,"Nebenzentren der Grosszentren","tuesday  ","15","4529","82593","0.05483515552165437749"
2,"Nebenzentren der Grosszentren","tuesday  ","16","4020","79481","0.05057812558976359130"
2,"Nebenzentren der Grosszentren","tuesday  ","17","4036","83787","0.04816976380584100159"
2,"Nebenzentren der Grosszentren","tuesday  ","18","3325","81765","0.04066532134776493610"
2,"Nebenzentren der Grosszentren","tuesday  ","19","3435","82002","0.04188922221409233921"
2,"Nebenzentren der Grosszentren","tuesday  ","20","3393","81177","0.04179755349421634207"
2,"Nebenzentren der Grosszentren","tuesday  ","21","3249","81726","0.03975479039718082373"
2,"Nebenzentren der Grosszentren","tuesday  ","22","3190","84609","0.03770284485102057701"
2,"Nebenzentren der Grosszentren","tuesday  ","23","2907","80286","0.03620805619908825947"
2,"Nebenzentren der Grosszentren","wednesday","0","2748","77952","0.03525246305418719212"
2,"Nebenzentren der Grosszentren","wednesday","1","2700","78009","0.03461139099334692151"
2,"Nebenzentren der Grosszentren","wednesday","2","2682","78048","0.03436346863468634686"
2,"Nebenzentren der Grosszentren","wednesday","3","2578","76527","0.03368745671462359690"
2,"Nebenzentren der Grosszentren","wednesday","4","2512","73879","0.03400154306365814372"
2,"Nebenzentren der Grosszentren","wednesday","5","2601","75672","0.03437202664129400571"
2,"Nebenzentren der Grosszentren","wednesday","6","2382","74199","0.03210285852909068855"
2,"Nebenzentren der Grosszentren","wednesday","7","2672","76821","0.03478215592090704365"
2,"Nebenzentren der Grosszentren","wednesday","8","2829","76785","0.03684313342449697206"
2,"Nebenzentren der Grosszentren","wednesday","9","2943","76758","0.03834128038771203002"
2,"Nebenzentren der Grosszentren","wednesday","10","3258","76560","0.04255485893416927900"
2,"Nebenzentren der Grosszentren","wednesday","11","3346","76575","0.04369572314724126673"
2,"Nebenzentren der Grosszentren","wednesday","12","3327","76548","0.04346292522338924596"
2,"Nebenzentren der Grosszentren","wednesday","13","3574","76737","0.04657466411248810874"
2,"Nebenzentren der Grosszentren","wednesday","14","3825","76821","0.04979107275354395283"
2,"Nebenzentren der Grosszentren","wednesday","15","3767","76710","0.04910702646330335028"
2,"Nebenzentren der Grosszentren","wednesday","16","3799","74747","0.05082478226550898364"
2,"Nebenzentren der Grosszentren","wednesday","17","3919","78186","0.05012406313150691940"
2,"Nebenzentren der Grosszentren","wednesday","18","3351","78525","0.04267430754536771729"
2,"Nebenzentren der Grosszentren","wednesday","19","3662","81165","0.04511796956816361732"
2,"Nebenzentren der Grosszentren","wednesday","20","3861","81222","0.04753638176848637069"
2,"Nebenzentren der Grosszentren","wednesday","21","3765","80595","0.04671505676530802159"
2,"Nebenzentren der Grosszentren","wednesday","22","3445","78183","0.04406328741542279012"
2,"Nebenzentren der Grosszentren","wednesday","23","3240","78219","0.04142216085605799103"
7,"Periurbane ländliche Gemeinden","friday   ","0","6183","104172","0.05935376108743232347"
7,"Periurbane ländliche Gemeinden","friday   ","1","6225","104163","0.05976210362604763688"
7,"Periurbane ländliche Gemeinden","friday   ","2","6141","101640","0.06041912632821723731"
7,"Periurbane ländliche Gemeinden","friday   ","3","6030","103760","0.05811488049344641480"
7,"Periurbane ländliche Gemeinden","friday   ","4","6018","101438","0.05932687947317573296"
7,"Periurbane ländliche Gemeinden","friday   ","5","6012","103463","0.05810772933319157573"
7,"Periurbane ländliche Gemeinden","friday   ","6","6252","99798","0.06264654602296639211"
7,"Periurbane ländliche Gemeinden","friday   ","7","6912","104505","0.06614037605856179130"
7,"Periurbane ländliche Gemeinden","friday   ","8","7266","101691","0.07145175089240935776"
7,"Periurbane ländliche Gemeinden","friday   ","9","7544","106836","0.07061290201804635142"
7,"Periurbane ländliche Gemeinden","friday   ","10","6927","103374","0.06700911254280573452"
7,"Periurbane ländliche Gemeinden","friday   ","11","7150","104775","0.06824146981627296588"
7,"Periurbane ländliche Gemeinden","friday   ","12","6868","103920","0.06608929946112394149"
7,"Periurbane ländliche Gemeinden","friday   ","13","7236","104646","0.06914741127228943295"
7,"Periurbane ländliche Gemeinden","friday   ","14","7263","101505","0.07155312546179991133"
7,"Periurbane ländliche Gemeinden","friday   ","15","7398","103611","0.07140168514926021368"
7,"Periurbane ländliche Gemeinden","friday   ","16","7059","101690","0.06941685514799881994"
7,"Periurbane ländliche Gemeinden","friday   ","17","6564","103761","0.06326076271431462688"
7,"Periurbane ländliche Gemeinden","friday   ","18","6375","99717","0.06393092451638135925"
7,"Periurbane ländliche Gemeinden","friday   ","19","6525","103617","0.06297229219143576826"
7,"Periurbane ländliche Gemeinden","friday   ","20","6456","100698","0.06411249478639099088"
7,"Periurbane ländliche Gemeinden","friday   ","21","6138","99354","0.06177909294039495139"
7,"Periurbane ländliche Gemeinden","friday   ","22","5823","94005","0.06194351364289133557"
7,"Periurbane ländliche Gemeinden","friday   ","23","5853","94131","0.06217930331134270325"
7,"Periurbane ländliche Gemeinden","monday   ","0","5970","103203","0.05784715560594168774"
7,"Periurbane ländliche Gemeinden","monday   ","1","5853","100320","0.05834330143540669856"
7,"Periurbane ländliche Gemeinden","monday   ","2","5694","95691","0.05950402859203059849"
7,"Periurbane ländliche Gemeinden","monday   ","3","5679","97823","0.05805383192091839342"
7,"Periurbane ländliche Gemeinden","monday   ","4","5739","95468","0.06011438387732014916"
7,"Periurbane ländliche Gemeinden","monday   ","5","5727","98504","0.05813977097376756274"
7,"Periurbane ländliche Gemeinden","monday   ","6","5955","94929","0.06273109376481370287"
7,"Periurbane ländliche Gemeinden","monday   ","7","6528","99171","0.06582569501164654990"
7,"Periurbane ländliche Gemeinden","monday   ","8","7362","100413","0.07331719996414806848"
7,"Periurbane ländliche Gemeinden","monday   ","9","7422","102963","0.07208414673232131931"
7,"Periurbane ländliche Gemeinden","monday   ","10","7254","102926","0.07047781901560344325"
7,"Periurbane ländliche Gemeinden","monday   ","11","7143","103182","0.06922719078909112054"
7,"Periurbane ländliche Gemeinden","monday   ","12","7239","105834","0.06839956913657236805"
7,"Periurbane ländliche Gemeinden","monday   ","13","7788","109128","0.07136573564987904113"
7,"Periurbane ländliche Gemeinden","monday   ","14","7974","106455","0.07490488938988304918"
7,"Periurbane ländliche Gemeinden","monday   ","15","7891","105104","0.07507801796316029837"
7,"Periurbane ländliche Gemeinden","monday   ","16","7412","99741","0.07431246929547528098"
7,"Periurbane ländliche Gemeinden","monday   ","17","7206","101124","0.07125904829714014477"
7,"Periurbane ländliche Gemeinden","monday   ","18","7221","98406","0.07337967197122126700"
7,"Periurbane ländliche Gemeinden","monday   ","19","7059","103002","0.06853264985145919497"
7,"Periurbane ländliche Gemeinden","monday   ","20","6876","101043","0.06805023603812238354"
7,"Periurbane ländliche Gemeinden","monday   ","21","6630","104133","0.06366857768430756821"
7,"Periurbane ländliche Gemeinden","monday   ","22","6513","104010","0.06261897894433227574"
7,"Periurbane ländliche Gemeinden","monday   ","23","6447","102690","0.06278118609406952965"
7,"Periurbane ländliche Gemeinden","saturday ","0","5934","97467","0.06088214472590723014"
7,"Periurbane ländliche Gemeinden","saturday ","1","6000","98313","0.06102956882609624363"
7,"Periurbane ländliche Gemeinden","saturday ","2","5913","95121","0.06216292932160090832"
7,"Periurbane ländliche Gemeinden","saturday ","3","5898","99599","0.05921746202271107140"
7,"Periurbane ländliche Gemeinden","saturday ","4","5952","99396","0.05988168537969334782"
7,"Periurbane ländliche Gemeinden","saturday ","5","5850","101993","0.05735687743276499368"
7,"Periurbane ländliche Gemeinden","saturday ","6","6078","98907","0.06145166671721920592"
7,"Periurbane ländliche Gemeinden","saturday ","7","6783","103449","0.06556854102021285851"
7,"Periurbane ländliche Gemeinden","saturday ","8","7326","101808","0.07195898161244695898"
7,"Periurbane ländliche Gemeinden","saturday ","9","6816","101529","0.06713352835150548119"
7,"Periurbane ländliche Gemeinden","saturday ","10","6648","98874","0.06723708962922507434"
7,"Periurbane ländliche Gemeinden","saturday ","11","6588","96012","0.06861642294713160855"
7,"Periurbane ländliche Gemeinden","saturday ","12","7098","103524","0.06856381129013562073"
7,"Periurbane ländliche Gemeinden","saturday ","13","7662","105582","0.07256918792976075467"
7,"Periurbane ländliche Gemeinden","saturday ","14","7563","101697","0.07436797545650314169"
7,"Periurbane ländliche Gemeinden","saturday ","15","7263","99618","0.07290851051014876829"
7,"Periurbane ländliche Gemeinden","saturday ","16","7038","98277","0.07161390762843798651"
7,"Periurbane ländliche Gemeinden","saturday ","17","6807","100809","0.06752373300002975925"
7,"Periurbane ländliche Gemeinden","saturday ","18","6420","96798","0.06632368437364408356"
7,"Periurbane ländliche Gemeinden","saturday ","19","6540","101169","0.06464430803902381164"
7,"Periurbane ländliche Gemeinden","saturday ","20","6336","96222","0.06584772713100954044"
7,"Periurbane ländliche Gemeinden","saturday ","21","5979","96219","0.06213949427867676862"
7,"Periurbane ländliche Gemeinden","saturday ","22","5796","95370","0.06077382824787669078"
7,"Periurbane ländliche Gemeinden","saturday ","23","5739","97380","0.05893407270486752927"
7,"Periurbane ländliche Gemeinden","sunday   ","0","5724","98364","0.05819202147126997682"
7,"Periurbane ländliche Gemeinden","sunday   ","1","5856","100965","0.05800029713266973704"
7,"Periurbane ländliche Gemeinden","sunday   ","2","5859","98658","0.05938697318007662835"
7,"Periurbane ländliche Gemeinden","sunday   ","3","5601","99294","0.05640824218986041453"
7,"Periurbane ländliche Gemeinden","sunday   ","4","5603","96629","0.05798466298937172070"
7,"Periurbane ländliche Gemeinden","sunday   ","5","5505","98716","0.05576603590096843470"
7,"Periurbane ländliche Gemeinden","sunday   ","6","5724","95673","0.05982879182214417861"
7,"Periurbane ländliche Gemeinden","sunday   ","7","6450","100443","0.06421552522326095397"
7,"Periurbane ländliche Gemeinden","sunday   ","8","7020","96993","0.07237635705669481303"
7,"Periurbane ländliche Gemeinden","sunday   ","9","7359","102732","0.07163298680060740568"
7,"Periurbane ländliche Gemeinden","sunday   ","10","7317","101931","0.07178385378344174000"
7,"Periurbane ländliche Gemeinden","sunday   ","11","7474","103040","0.07253493788819875776"
7,"Periurbane ländliche Gemeinden","sunday   ","12","7467","104409","0.07151682326236244002"
7,"Periurbane ländliche Gemeinden","sunday   ","13","7230","103527","0.06983685415398881451"
7,"Periurbane ländliche Gemeinden","sunday   ","14","7071","100707","0.07021358991927075576"
7,"Periurbane ländliche Gemeinden","sunday   ","15","7133","98967","0.07207452989380298483"
7,"Periurbane ländliche Gemeinden","sunday   ","16","6982","100650","0.06936910084451068058"
7,"Periurbane ländliche Gemeinden","sunday   ","17","6808","102768","0.06624630235092635840"
7,"Periurbane ländliche Gemeinden","sunday   ","18","6257","97989","0.06385410607313065752"
7,"Periurbane ländliche Gemeinden","sunday   ","19","5892","101175","0.05823573017049666420"
7,"Periurbane ländliche Gemeinden","sunday   ","20","5997","100854","0.05946219287286572669"
7,"Periurbane ländliche Gemeinden","sunday   ","21","5991","104010","0.05760023074704355350"
7,"Periurbane ländliche Gemeinden","sunday   ","22","6018","103887","0.05792832596956308297"
7,"Periurbane ländliche Gemeinden","sunday   ","23","5994","103779","0.05775734975284016998"
7,"Periurbane ländliche Gemeinden","thursday ","0","6075","104029","0.05839717771006161743"
7,"Periurbane ländliche Gemeinden","thursday ","1","6075","104208","0.05829686780285582681"
7,"Periurbane ländliche Gemeinden","thursday ","2","5745","97589","0.05886933978214757811"
7,"Periurbane ländliche Gemeinden","thursday ","3","5915","103527","0.05713485370966028186"
7,"Periurbane ländliche Gemeinden","thursday ","4","6027","102606","0.05873925501432664756"
7,"Periurbane ländliche Gemeinden","thursday ","5","6108","105622","0.05782886141144837250"
7,"Periurbane ländliche Gemeinden","thursday ","6","5958","99795","0.05970238989929355178"
7,"Periurbane ländliche Gemeinden","thursday ","7","5988","104130","0.05750504177470469605"
7,"Periurbane ländliche Gemeinden","thursday ","8","5982","101865","0.05872478280076571933"
