"evseid","operatorname","num_occupied","num_tot","lat","lng","occupied_ratio"
"CH*REPE153*01*1","PLUG’N ROLL","324","18779","47.5037610101491","8.72768300853027","0.01725331487299643218"
"CH*REPE153*01*1","PLUG’N ROLL","324","18779","47.5037610101491","8.72768300853027","0.01725331487299643218"
"CHEVPE1490","evpass","326","18898","46.4701400097355","8.8163500089257","0.01725050269869827495"
"CHEVPE1490","evpass","326","18898","46.4701400097355","8.8163500089257","0.01725050269869827495"
"CHEVPE1490","evpass","326","18898","46.4701400097355","8.8163500089257","0.01725050269869827495"
"CH*CCC*E50097","Move","313","18178","47.5150230104752","7.5585180073645","0.01721861590934096160"
"CH*CCC*E50097","Move","313","18178","47.5150230104752","7.5585180073645","0.01721861590934096160"
"CH*CCC*E50097","Move","313","18178","47.5150230104752","7.5585180073645","0.01721861590934096160"
"CH*REPE048*01*1","PLUG’N ROLL","321","18733","46.8686180095714","9.88074200979856","0.01713553621950568515"
"CH*REPE048*01*1","PLUG’N ROLL","321","18733","46.8686180095714","9.88074200979856","0.01713553621950568515"
"CH*CCI*EBB*2794*6","Move","315","18420","47.0713340101204","8.32374100826772","0.01710097719869706840"
"CH*CCI*EBB*2794*6","Move","315","18420","47.0713340101204","8.32374100826772","0.01710097719869706840"
"CH*CCI*EBB*2794*6","Move","315","18420","47.0713340101204","8.32374100826772","0.01710097719869706840"
"CH*SWIEE4944","Swisscharge","43","2526","47.035573010035","8.57968700853177","0.01702296120348376880"
"CH*SWIEE4944","Swisscharge","43","2526","47.035573010035","8.57968700853177","0.01702296120348376880"
"CH*SWIEE4944","Swisscharge","43","2526","47.035573010035","8.57968700853177","0.01702296120348376880"
"CH*SWIEE5650","Swisscharge","319","18862","46.2128450095518","9.03955000921495","0.01691231046548616266"
"CH*SWIEE5650","Swisscharge","319","18862","46.2128450095518","9.03955000921495","0.01691231046548616266"
"CH*SWIEE5650","Swisscharge","319","18862","46.2128450095518","9.03955000921495","0.01691231046548616266"
"CH*CCC*E50163","Move","185","10946","47.142699010371","7.46902500736917","0.01690115110542663987"
"CH*CCC*E50163","Move","185","10946","47.142699010371","7.46902500736917","0.01690115110542663987"
"CH*CCC*E50163","Move","185","10946","47.142699010371","7.46902500736917","0.01690115110542663987"
"CH*SWIEE6163","Swisscharge","317","18899","47.0499000101184","8.30243700825248","0.01677337425260595799"
"CH*SWIEE6163","Swisscharge","317","18899","47.0499000101184","8.30243700825248","0.01677337425260595799"
"CH*SWIEE6163","Swisscharge","317","18899","47.0499000101184","8.30243700825248","0.01677337425260595799"
"CH*REPE123*02*1","PLUG’N ROLL","255","15319","47.56047101048","7.59442300738905","0.01664599516939748025"
"CH*REPE123*02*1","PLUG’N ROLL","255","15319","47.56047101048","7.59442300738905","0.01664599516939748025"
"CH*REPE123*02*1","PLUG’N ROLL","255","15319","47.56047101048","7.59442300738905","0.01664599516939748025"
"CH*SWIEE2405","Swisscharge","312","18745","47.413995009962","9.24919600904652","0.01664443851693785009"
"CH*SWIEE2405","Swisscharge","312","18745","47.413995009962","9.24919600904652","0.01664443851693785009"
"CH*SWIEE2405","Swisscharge","312","18745","47.413995009962","9.24919600904652","0.01664443851693785009"
"CH*CCI*EBA*6621*1","Move","304","18420","47.2906120103582","7.72789500760077","0.01650380021715526602"
"CH*CCI*EBA*6621*1","Move","304","18420","47.2906120103582","7.72789500760077","0.01650380021715526602"
"CH*CCI*EBA*6621*1","Move","304","18420","47.2906120103582","7.72789500760077","0.01650380021715526602"
"CH*SWIEE10305","Swisscharge","300","18205","46.9329740103107","7.38618700733312","0.01647898928865696237"
"CH*SWIEE10305","Swisscharge","300","18205","46.9329740103107","7.38618700733312","0.01647898928865696237"
"CH*SWIEE10305","Swisscharge","300","18205","46.9329740103107","7.38618700733312","0.01647898928865696237"
"CH*SWIEE6348","Swisscharge","298","18279","47.2745140101586","8.44348100832692","0.01630286120684939001"
"CH*SWIEE6348","Swisscharge","298","18279","47.2745140101586","8.44348100832692","0.01630286120684939001"
"CH*SWIEE6348","Swisscharge","298","18279","47.2745140101586","8.44348100832692","0.01630286120684939001"
"CH*SWIEE3068","Swisscharge","305","18880","47.5147680101659","8.68214700848332","0.01615466101694915254"
"CH*SWIEE3068","Swisscharge","305","18880","47.5147680101659","8.68214700848332","0.01615466101694915254"
"CH*SWIEE3068","Swisscharge","305","18880","47.5147680101659","8.68214700848332","0.01615466101694915254"
"CH*REPE035*01*1","PLUG’N ROLL","302","18792","46.6711500098435","8.74404500879844","0.01607066836951894423"
"CH*REPE035*01*1","PLUG’N ROLL","302","18792","46.6711500098435","8.74404500879844","0.01607066836951894423"
"CH*REPE035*01*1","PLUG’N ROLL","302","18792","46.6711500098435","8.74404500879844","0.01607066836951894423"
"CH*CCI*EBA*6409*8","Move","292","18426","47.0393200104381","7.02291500691584","0.01584717247367849777"
"CH*CCI*EBA*6409*8","Move","292","18426","47.0393200104381","7.02291500691584","0.01584717247367849777"
"CH*CCI*EBA*6409*8","Move","292","18426","47.0393200104381","7.02291500691584","0.01584717247367849777"
"CH*SWIEE4418","Swisscharge","298","18874","47.0212800104297","7.02890900692655","0.01578891596905796334"
"CH*SWIEE4418","Swisscharge","298","18874","47.0212800104297","7.02890900692655","0.01578891596905796334"
"CH*SWIEE4418","Swisscharge","298","18874","47.0212800104297","7.02890900692655","0.01578891596905796334"
"CH*CCI*EBA*7190*1","Move","290","18429","46.3995280098911","8.1337780082528","0.01573606815345379565"
"CH*CCI*EBA*7190*1","Move","290","18429","46.3995280098911","8.1337780082528","0.01573606815345379565"
"CH*CCI*EBA*7190*1","Move","290","18429","46.3995280098911","8.1337780082528","0.01573606815345379565"
"CH*CCC*E50148","Move","289","18380","47.4894160102838","8.24573100806725","0.01572361262241566921"
"CH*CCC*E50148","Move","289","18380","47.4894160102838","8.24573100806725","0.01572361262241566921"
"CH*CCC*E50148","Move","289","18380","47.4894160102838","8.24573100806725","0.01572361262241566921"
"CH*REPE099*01*1","PLUG’N ROLL","293","18768","46.8696290095717","9.88115400979858","0.01561167945439045183"
"CH*REPE099*01*1","PLUG’N ROLL","293","18768","46.8696290095717","9.88115400979858","0.01561167945439045183"
"CH*REPE099*01*1","PLUG’N ROLL","293","18768","46.8696290095717","9.88115400979858","0.01561167945439045183"
"CH*CCI*E20031","Move","287","18389","46.9957200100125","8.60600000856932","0.01560715645222687476"
"CH*CCI*E20031","Move","287","18389","46.9957200100125","8.60600000856932","0.01560715645222687476"
"CH*CCI*E20031","Move","287","18389","46.9957200100125","8.60600000856932","0.01560715645222687476"
"CH*REPE022*01*2","PLUG’N ROLL","293","18783","46.3233380092881","10.0575350101315","0.01559921205345259011"
"CH*REPE022*01*2","PLUG’N ROLL","293","18783","46.3233380092881","10.0575350101315","0.01559921205345259011"
"CH*REPE022*01*2","PLUG’N ROLL","293","18783","46.3233380092881","10.0575350101315","0.01559921205345259011"
"CH*CCC*EBS*3063*1","Move","282","18149","46.9900160103115","7.47540200741425","0.01553804617334288391"
"CH*SWIEE6349","Swisscharge","276","18152","47.2745140101586","8.44348100832692","0.01520493609519612164"
"CH*SWIEE6349","Swisscharge","276","18152","47.2745140101586","8.44348100832692","0.01520493609519612164"
"CH*SWIEE6349","Swisscharge","276","18152","47.2745140101586","8.44348100832692","0.01520493609519612164"
"CH*CCI*EBB*2836*9","Move","279","18420","46.8935460103745","7.04722000697579","0.01514657980456026059"
"CH*CCI*EBB*2836*9","Move","279","18420","46.8935460103745","7.04722000697579","0.01514657980456026059"
"CH*REPE071*01*1","PLUG’N ROLL","284","18786","47.4082340102122","8.40924600825283","0.01511764079633769829"
"CH*REPE071*01*1","PLUG’N ROLL","284","18786","47.4082340102122","8.40924600825283","0.01511764079633769829"
"CH*REPE071*01*1","PLUG’N ROLL","284","18786","47.4082340102122","8.40924600825283","0.01511764079633769829"
"CH*CCI*E20135","Move","191","12652","46.4764600101376","7.28407500732801","0.01509642744230161239"
"CH*CCI*E20135","Move","191","12652","46.4764600101376","7.28407500732801","0.01509642744230161239"
"CH*CCI*E20135","Move","191","12652","46.4764600101376","7.28407500732801","0.01509642744230161239"
"CH*REPE131*03*1","PLUG’N ROLL","277","18487","46.53304700944","9.87181100990027","0.01498350192026829664"
"CH*REPE131*03*1","PLUG’N ROLL","277","18487","46.53304700944","9.87181100990027","0.01498350192026829664"
"CH*REPE131*03*1","PLUG’N ROLL","277","18487","46.53304700944","9.87181100990027","0.01498350192026829664"
"CHEVPE2581","evpass","282","18823","46.8194650103192","7.15428200710945","0.01498167135950698613"
"CHEVPE2581","evpass","282","18823","46.8194650103192","7.15428200710945","0.01498167135950698613"
"CHEVPE2581","evpass","282","18823","46.8194650103192","7.15428200710945","0.01498167135950698613"
"CH*SWIEE23462","Swisscharge","275","18451","47.4480120101743","8.5839880084104","0.01490434122811771720"
"CH*SWIEE23462","Swisscharge","275","18451","47.4480120101743","8.5839880084104","0.01490434122811771720"
"CH*SWIEE23462","Swisscharge","275","18451","47.4480120101743","8.5839880084104","0.01490434122811771720"
"CH*SWIEE8391","Swisscharge","278","18899","47.2260810099827","8.98607200886447","0.01470977300386263823"
"CH*SWIEE8391","Swisscharge","278","18899","47.2260810099827","8.98607200886447","0.01470977300386263823"
"CH*SWIEE8391","Swisscharge","278","18899","47.2260810099827","8.98607200886447","0.01470977300386263823"
"CHEVPE2582","evpass","276","18898","46.8194650103192","7.15428200710945","0.01460472007619853953"
"CHEVPE2582","evpass","276","18898","46.8194650103192","7.15428200710945","0.01460472007619853953"
"CHEVPE2582","evpass","276","18898","46.8194650103192","7.15428200710945","0.01460472007619853953"
"CH*CCI*E20177","Move","260","18378","46.9478000103065","7.42786000737403","0.01414735009250190445"
"CH*CCI*E20177","Move","260","18378","46.9478000103065","7.42786000737403","0.01414735009250190445"
"CH*CCI*E20177","Move","260","18378","46.9478000103065","7.42786000737403","0.01414735009250190445"
"CH*SWIEE24649","Swisscharge","267","18889","47.4035540101858","8.49614900833914","0.01413521096934723913"
"CH*SWIEE24649","Swisscharge","267","18889","47.4035540101858","8.49614900833914","0.01413521096934723913"
"CH*SWIEE24649","Swisscharge","267","18889","47.4035540101858","8.49614900833914","0.01413521096934723913"
"CH*SWIEE10302","Swisscharge","265","18810","46.9329740103107","7.38618700733312","0.01408825093035619351"
"CH*SWIEE10302","Swisscharge","265","18810","46.9329740103107","7.38618700733312","0.01408825093035619351"
"CH*SWIEE10302","Swisscharge","265","18810","46.9329740103107","7.38618700733312","0.01408825093035619351"
"CH*REPE093*01*2","PLUG’N ROLL","264","18792","47.5644610101804","8.68296400846801","0.01404853128991060026"
"CH*REPE093*01*2","PLUG’N ROLL","264","18792","47.5644610101804","8.68296400846801","0.01404853128991060026"
"CH*REPE093*01*2","PLUG’N ROLL","264","18792","47.5644610101804","8.68296400846801","0.01404853128991060026"
"CH*SWIEE10306","Swisscharge","265","18891","46.9329740103107","7.38618700733312","0.01402784394685299878"
"CH*SWIEE10306","Swisscharge","265","18891","46.9329740103107","7.38618700733312","0.01402784394685299878"
"CH*SWIEE10306","Swisscharge","265","18891","46.9329740103107","7.38618700733312","0.01402784394685299878"
"CH*CCI*E20195","Move","256","18420","46.9434070103124","7.39630900734141","0.01389793702497285559"
"CH*CCI*E20195","Move","256","18420","46.9434070103124","7.39630900734141","0.01389793702497285559"
"CH*CCI*E20195","Move","256","18420","46.9434070103124","7.39630900734141","0.01389793702497285559"
"CH*CCI*E20118","Move","255","18417","47.442028010444","7.59005600741706","0.01384590324157028832"
"CH*CCI*E20118","Move","255","18417","47.442028010444","7.59005600741706","0.01384590324157028832"
"CH*CCI*E20118","Move","255","18417","47.442028010444","7.59005600741706","0.01384590324157028832"
"CHEVPE2038","evpass","258","18666","46.7810900101952","7.60432500760256","0.01382192221150755384"
"CHEVPE2038","evpass","258","18666","46.7810900101952","7.60432500760256","0.01382192221150755384"
"CHEVPE2038","evpass","258","18666","46.7810900101952","7.60432500760256","0.01382192221150755384"
"CH*CCI*EBA*9851*8","Move","249","18374","46.6219250102774","6.96174600694156","0.01355175791879830195"
"CH*CCI*EBA*9851*8","Move","249","18374","46.6219250102774","6.96174600694156","0.01355175791879830195"
"CH*CCI*EBA*9851*8","Move","249","18374","46.6219250102774","6.96174600694156","0.01355175791879830195"
"CH*CCI*E20192","Move","249","18414","46.9547330103067","7.43839500738357","0.01352231997393287716"
"CH*CCI*E20192","Move","249","18414","46.9547330103067","7.43839500738357","0.01352231997393287716"
"CH*CCI*E20192","Move","249","18414","46.9547330103067","7.43839500738357","0.01352231997393287716"
"CH*CCI*E20276","Move","232","17157","47.1745680103505","7.59746700749601","0.01352217753686541936"
"CH*CCI*E20276","Move","232","17157","47.1745680103505","7.59746700749601","0.01352217753686541936"
"CH*CCI*E20276","Move","232","17157","47.1745680103505","7.59746700749601","0.01352217753686541936"
"CH*CCI*E20140","Move","245","18417","46.8003670103149","7.13831300709641","0.01330292664386164956"
"CH*CCI*E20140","Move","245","18417","46.8003670103149","7.13831300709641","0.01330292664386164956"
"CH*CCI*E20140","Move","245","18417","46.8003670103149","7.13831300709641","0.01330292664386164956"
"CH*IBA*EAC009","Eniwa","238","17914","47.3938270103081","8.04763100789794","0.01328569833649659484"
"CH*IBA*EAC009","Eniwa","238","17914","47.3938270103081","8.04763100789794","0.01328569833649659484"
"CH*IBA*EAC009","Eniwa","238","17914","47.3938270103081","8.04763100789794","0.01328569833649659484"
"CH*CCC*EBS*3280*3","Move","240","18318","46.9224950103711","7.11313400704101","0.01310186701604978709"
"CH*CCC*EBS*3280*3","Move","240","18318","46.9224950103711","7.11313400704101","0.01310186701604978709"
"CH*CCC*EBS*3280*3","Move","240","18318","46.9224950103711","7.11313400704101","0.01310186701604978709"
"CH*CCI*E20219","Move","60","4624","46.7986750103163","7.12933000708698","0.01297577854671280277"
"CH*CCI*E20219","Move","60","4624","46.7986750103163","7.12933000708698","0.01297577854671280277"
"CH*CCI*E20219","Move","60","4624","46.7986750103163","7.12933000708698","0.01297577854671280277"
"CH*SWIEE3706","Swisscharge","242","18788","47.0212210104297","7.02892400692657","0.01288056206088992974"
"CH*SWIEE3706","Swisscharge","242","18788","47.0212210104297","7.02892400692657","0.01288056206088992974"
"CH*SWIEE3706","Swisscharge","242","18788","47.0212210104297","7.02892400692657","0.01288056206088992974"
"CH*REPE036*01*1","PLUG’N ROLL","240","18780","46.652950009437","10.0325400100038","0.01277955271565495208"
"CH*REPE036*01*1","PLUG’N ROLL","240","18780","46.652950009437","10.0325400100038","0.01277955271565495208"
"CH*REPE036*01*1","PLUG’N ROLL","240","18780","46.652950009437","10.0325400100038","0.01277955271565495208"
"CH*SWIEE7694","Swisscharge","234","18500","46.7728870101887","7.61646400761745","0.01264864864864864865"
"CH*SWIEE7694","Swisscharge","234","18500","46.7728870101887","7.61646400761745","0.01264864864864864865"
"CH*CCI*E20120","Move","229","18240","47.4673540104503","7.59717400741753","0.01255482456140350877"
"CH*CCI*E20120","Move","229","18240","47.4673540104503","7.59717400741753","0.01255482456140350877"
"CH*CCI*E20120","Move","229","18240","47.4673540104503","7.59717400741753","0.01255482456140350877"
"CH*CCI*E20009","Move","228","18176","46.8950830102681","7.49869400746239","0.01254401408450704225"
"CH*CCI*E20009","Move","228","18176","46.8950830102681","7.49869400746239","0.01254401408450704225"
"CH*CCI*E20009","Move","228","18176","46.8950830102681","7.49869400746239","0.01254401408450704225"
"CH*SWIEE5204","Swisscharge","231","18425","47.5704750104777","7.61541200740786","0.01253731343283582090"
"CH*SWIEE5204","Swisscharge","231","18425","47.5704750104777","7.61541200740786","0.01253731343283582090"
"CH*SWIEE5204","Swisscharge","231","18425","47.5704750104777","7.61541200740786","0.01253731343283582090"
"CHEVPE3203","evpass","232","18538","47.1272560103431","7.55853600746743","0.01251483439421728342"
"CHEVPE3203","evpass","232","18538","47.1272560103431","7.55853600746743","0.01251483439421728342"
"CHEVPE3203","evpass","232","18538","47.1272560103431","7.55853600746743","0.01251483439421728342"
"CHEVPE2037","evpass","218","17453","46.4918650102601","6.76869000675305","0.01249068927977998052"
"CHEVPE2115","evpass","236","18898","47.0257690104631","6.88945100677312","0.01248809397819875119"
"CHEVPE2115","evpass","236","18898","47.0257690104631","6.88945100677312","0.01248809397819875119"
"CHEVPE2115","evpass","236","18898","47.0257690104631","6.88945100677312","0.01248809397819875119"
"CH*CCI*EBA*7705*4","Move","229","18420","46.9293430103724","7.11932600704617","0.01243213897937024973"
"CH*CCI*EBA*7705*4","Move","229","18420","46.9293430103724","7.11932600704617","0.01243213897937024973"
"CH*CCI*EBA*7705*4","Move","229","18420","46.9293430103724","7.11932600704617","0.01243213897937024973"
"CHEVPE3210","evpass","29","2339","47.1599280101187","8.44411000836163","0.01239846088071825566"
"CHEVPE3210","evpass","29","2339","47.1599280101187","8.44411000836163","0.01239846088071825566"
"CHEVPE3210","evpass","29","2339","47.1599280101187","8.44411000836163","0.01239846088071825566"
"CHEVPE2691","evpass","230","18654","46.098153009999","7.07564000717628","0.01232979521818376756"
"CHEVPE2691","evpass","230","18654","46.098153009999","7.07564000717628","0.01232979521818376756"
"CHEVPE2691","evpass","230","18654","46.098153009999","7.07564000717628","0.01232979521818376756"
"CH*CCI*EBA*6985*3","Move","227","18429","46.7187620101618","7.63234300764749","0.01231754300287590211"
"CH*REPE164*01*1","PLUG’N ROLL","231","18789","46.9606440100693","8.35756100833295","0.01229442759061152802"
"CH*REPE164*01*1","PLUG’N ROLL","231","18789","46.9606440100693","8.35756100833295","0.01229442759061152802"
"CH*REPE164*01*1","PLUG’N ROLL","231","18789","46.9606440100693","8.35756100833295","0.01229442759061152802"
"CHEVPE1387","evpass","226","18686","46.798771010316","7.13067000708843","0.01209461629027079097"
"CHEVPE1387","evpass","226","18686","46.798771010316","7.13067000708843","0.01209461629027079097"
"CHEVPE1387","evpass","226","18686","46.798771010316","7.13067000708843","0.01209461629027079097"
"CH*CCI*E20148","Move","222","18384","46.5523860101525","7.36887500740349","0.01207571801566579634"
"CH*CCI*E20148","Move","222","18384","46.5523860101525","7.36887500740349","0.01207571801566579634"
"CH*CCI*E20148","Move","222","18384","46.5523860101525","7.36887500740349","0.01207571801566579634"
"CH*SWIEE5136","Swisscharge","228","18889","47.4320460102028","8.4684930083034","0.01207051723225157499"
"CH*SWIEE5136","Swisscharge","228","18889","47.4320460102028","8.4684930083034","0.01207051723225157499"
"CH*SWIEE5136","Swisscharge","228","18889","47.4320460102028","8.4684930083034","0.01207051723225157499"
"CH*REPE055*01*1","PLUG’N ROLL","226","18780","46.4579160094264","9.81401000987192","0.01203407880724174654"
"CH*REPE055*01*1","PLUG’N ROLL","226","18780","46.4579160094264","9.81401000987192","0.01203407880724174654"
"CH*REPE055*01*1","PLUG’N ROLL","226","18780","46.4579160094264","9.81401000987192","0.01203407880724174654"
"CH*SWIEE15086","Swisscharge","221","18725","47.2434940101423","8.46369100835609","0.01180240320427236315"
"CH*SWIEE15086","Swisscharge","221","18725","47.2434940101423","8.46369100835609","0.01180240320427236315"
"CH*SWIEE15086","Swisscharge","221","18725","47.2434940101423","8.46369100835609","0.01180240320427236315"
"CH*SWIEE8923","Swisscharge","217","18424","47.3836190101806","8.49234100834157","0.01177811550151975684"
"CH*SWIEE8923","Swisscharge","217","18424","47.3836190101806","8.49234100834157","0.01177811550151975684"
"CH*SWIEE8923","Swisscharge","217","18424","47.3836190101806","8.49234100834157","0.01177811550151975684"
"CH*CCC*EBW*8610*1","Move","215","18351","47.3483440101029","8.71959400857224","0.01171598278022996022"
"CH*CCC*EBW*8610*1","Move","215","18351","47.3483440101029","8.71959400857224","0.01171598278022996022"
"CH*CCC*EBW*8610*1","Move","215","18351","47.3483440101029","8.71959400857224","0.01171598278022996022"
"CH*CCI*E20048","Move","215","18420","46.7747430104125","6.64924600656114","0.01167209554831704669"
"CH*CCI*E20048","Move","215","18420","46.7747430104125","6.64924600656114","0.01167209554831704669"
"CH*CCI*E20048","Move","215","18420","46.7747430104125","6.64924600656114","0.01167209554831704669"
"CHEVPE2285","evpass","190","16314","47.3874310099437","9.28112900908473","0.01164643864165747211"
"CHEVPE2285","evpass","190","16314","47.3874310099437","9.28112900908473","0.01164643864165747211"
"CHEVPE2285","evpass","190","16314","47.3874310099437","9.28112900908473","0.01164643864165747211"
"CHEVPE2123","evpass","216","18730","47.4684820099225","9.42473200918647","0.01153230112119594234"
"CHEVPE2123","evpass","216","18730","47.4684820099225","9.42473200918647","0.01153230112119594234"
"CHEVPE2123","evpass","216","18730","47.4684820099225","9.42473200918647","0.01153230112119594234"
"CH*CCI*EBA*7282*5","Move","212","18429","46.9505700101582","8.01539000798857","0.01150360844321449889"
"CH*CCI*EBA*7282*5","Move","212","18429","46.9505700101582","8.01539000798857","0.01150360844321449889"
"CH*CCI*EBA*7282*5","Move","212","18429","46.9505700101582","8.01539000798857","0.01150360844321449889"
"CH*REPE080*01*1","PLUG’N ROLL","216","18790","47.5646670101122","8.90989600868202","0.01149547631718999468"
"CH*REPE080*01*1","PLUG’N ROLL","216","18790","47.5646670101122","8.90989600868202","0.01149547631718999468"
"CH*REPE080*01*1","PLUG’N ROLL","216","18790","47.5646670101122","8.90989600868202","0.01149547631718999468"
"CH*SWIEE7907","Swisscharge","215","18845","47.3905690101831","8.49145500833857","0.01140886176704696206"
"CH*SWIEE7907","Swisscharge","215","18845","47.3905690101831","8.49145500833857","0.01140886176704696206"
"CH*SWIEE7907","Swisscharge","215","18845","47.3905690101831","8.49145500833857","0.01140886176704696206"
"CH*SWIEE25700","Swisscharge","214","18870","47.1915040100101","8.85577800875182","0.01134075251722310546"
"CH*SWIEE25700","Swisscharge","214","18870","47.1915040100101","8.85577800875182","0.01134075251722310546"
"CH*SWIEE25700","Swisscharge","214","18870","47.1915040100101","8.85577800875182","0.01134075251722310546"
"CH*IBA*EAC016","Eniwa","200","17876","47.2714330102628","8.06390400794946","0.01118818527634817633"
"CH*IBA*EAC016","Eniwa","200","17876","47.2714330102628","8.06390400794946","0.01118818527634817633"
"CH*IBA*EAC016","Eniwa","200","17876","47.2714330102628","8.06390400794946","0.01118818527634817633"
"CH*REPE116*01*1","PLUG’N ROLL","208","18792","46.8111080095591","9.85136400979182","0.01106853980417198808"
"CH*REPE116*01*1","PLUG’N ROLL","208","18792","46.8111080095591","9.85136400979182","0.01106853980417198808"
"CH*REPE116*01*1","PLUG’N ROLL","208","18792","46.8111080095591","9.85136400979182","0.01106853980417198808"
"CH*IBA*EAC008","Eniwa","180","16319","47.3922390103069","8.0503130079011","0.01103008762791837735"
"CH*IBA*EAC008","Eniwa","180","16319","47.3922390103069","8.0503130079011","0.01103008762791837735"
"CH*IBA*EAC008","Eniwa","180","16319","47.3922390103069","8.0503130079011","0.01103008762791837735"
"CH*SWIEE27504","Swisscharge","207","18853","47.0701490103197","7.56643200749035","0.01097968493078024718"
"CH*SWIEE27504","Swisscharge","207","18853","47.0701490103197","7.56643200749035","0.01097968493078024718"
"CH*SWIEE27504","Swisscharge","207","18853","47.0701490103197","7.56643200749035","0.01097968493078024718"
"CH*IBA*EAC016*2","Eniwa","196","17877","47.2714330102628","8.06390400794946","0.01096380824523130279"
"CH*IBA*EAC016*2","Eniwa","196","17877","47.2714330102628","8.06390400794946","0.01096380824523130279"
"CH*IBA*EAC016*2","Eniwa","196","17877","47.2714330102628","8.06390400794946","0.01096380824523130279"
"CH*REPE131*01*1","PLUG’N ROLL","205","18754","46.53304700944","9.87181100990027","0.01093100138637090754"
"CH*REPE131*01*1","PLUG’N ROLL","205","18754","46.53304700944","9.87181100990027","0.01093100138637090754"
"CH*REPE131*01*1","PLUG’N ROLL","205","18754","46.53304700944","9.87181100990027","0.01093100138637090754"
"CH*SWIEE16969","Swisscharge","201","18464","47.6613240101552","8.8581050086011","0.01088604852686308492"
"CH*SWIEE16969","Swisscharge","201","18464","47.6613240101552","8.8581050086011","0.01088604852686308492"
"CH*SWIEE16969","Swisscharge","201","18464","47.6613240101552","8.8581050086011","0.01088604852686308492"
"CH*CCC*E50164","Move","193","17913","47.420820010459","7.50350600733285","0.01077429799586892201"
"CH*CCC*E50164","Move","193","17913","47.420820010459","7.50350600733285","0.01077429799586892201"
"CH*CCC*E50164","Move","193","17913","47.420820010459","7.50350600733285","0.01077429799586892201"
"CH*IBA*EAC002","Eniwa","176","16431","47.3204500102823","8.05340200792487","0.01071146004503682064"
"CH*IBA*EAC002","Eniwa","176","16431","47.3204500102823","8.05340200792487","0.01071146004503682064"
"CH*IBA*EAC002","Eniwa","176","16431","47.3204500102823","8.05340200792487","0.01071146004503682064"
"CH*SWIEE27662","Swisscharge","201","18875","46.4920780094349","9.83328800987863","0.01064900662251655629"
"CH*SWIEE27662","Swisscharge","201","18875","46.4920780094349","9.83328800987863","0.01064900662251655629"
"CH*SWIEE27662","Swisscharge","201","18875","46.4920780094349","9.83328800987863","0.01064900662251655629"
"CH*CCI*EBA*6610*7","Move","194","18411","47.2906120103582","7.72789500760077","0.01053717886046385313"
"CH*CCI*EBA*6610*7","Move","194","18411","47.2906120103582","7.72789500760077","0.01053717886046385313"
"CH*CCI*EBA*6610*7","Move","194","18411","47.2906120103582","7.72789500760077","0.01053717886046385313"
"CH*CCI*EBB*2764*1","Move","190","18423","47.4793850102629","8.309312008133","0.01031319546219399663"
"CH*CCI*EBB*2764*1","Move","190","18423","47.4793850102629","8.309312008133","0.01031319546219399663"
"CH*CCI*EBB*2764*1","Move","190","18423","47.4793850102629","8.309312008133","0.01031319546219399663"
"CH*CCI*EBA*8181*4","Move","190","18429","47.196587010461","7.17809400704606","0.01030983775571110749"
"CH*CCI*EBA*8181*4","Move","190","18429","47.196587010461","7.17809400704606","0.01030983775571110749"
"CH*CCI*EBA*8181*4","Move","190","18429","47.196587010461","7.17809400704606","0.01030983775571110749"
"CH*SWIEE7717","Swisscharge","194","18832","46.7213880102925","7.08935100706058","0.01030161427357689040"
"CH*CCI*E20178","Move","187","18172","46.9478000103065","7.42786000737403","0.01029055690072639225"
"CH*CCI*E20178","Move","187","18172","46.9478000103065","7.42786000737403","0.01029055690072639225"
"CH*CCI*E20178","Move","187","18172","46.9478000103065","7.42786000737403","0.01029055690072639225"
"CH*SWIEE10304","Swisscharge","190","18568","46.9329740103107","7.38618700733312","0.01023265833692373977"
"CH*SWIEE10304","Swisscharge","190","18568","46.9329740103107","7.38618700733312","0.01023265833692373977"
"CH*SWIEE10304","Swisscharge","190","18568","46.9329740103107","7.38618700733312","0.01023265833692373977"
"CH*CCI*E20133","Move","188","18414","46.6892250100903","7.8655610079008","0.01020962311284891930"
"CH*CCI*E20133","Move","188","18414","46.6892250100903","7.8655610079008","0.01020962311284891930"
"CH*CCI*E20133","Move","188","18414","46.6892250100903","7.8655610079008","0.01020962311284891930"
"CH*REPE051*01*1","PLUG’N ROLL","191","18780","46.8119540097463","9.26316500925534","0.01017039403620873269"
"CH*REPE051*01*1","PLUG’N ROLL","191","18780","46.8119540097463","9.26316500925534","0.01017039403620873269"
"CH*REPE051*01*1","PLUG’N ROLL","191","18780","46.8119540097463","9.26316500925534","0.01017039403620873269"
"CH*CCC*EBS*1763*3","Move","186","18308","46.8230680103219","7.14942700710335","0.01015949311776272668"
"CH*CCC*E50092","Move","186","18357","46.686298010136","7.68031600770629","0.01013237457100833470"
"CH*CCC*E50092","Move","186","18357","46.686298010136","7.68031600770629","0.01013237457100833470"
"CH*CCC*E50092","Move","186","18357","46.686298010136","7.68031600770629","0.01013237457100833470"
"CH*SWIEE4752","Swisscharge","190","18895","46.1521560095519","8.93781600913127","0.01005557025668166182"
"CH*SWIEE4752","Swisscharge","190","18895","46.1521560095519","8.93781600913127","0.01005557025668166182"
"CH*SWIEE4752","Swisscharge","190","18895","46.1521560095519","8.93781600913127","0.01005557025668166182"
