"evseid","operatorname","geom","lat","lng","num_occupied","num_tot","power","municipal_typologie","population_hect","occupied_ratio"
"CH*SWIEE27737","Swisscharge","010100002008080000937A83B2080E4341290F2A29F5063141","1115893.16079802","2497553.39463741","136","304","22",2,411,"0.44736842105263157895"
"CH*SWIEE27737","Swisscharge","010100002008080000937A83B2080E4341290F2A29F5063141","1115893.16079802","2497553.39463741","136","304","22",2,413,"0.44736842105263157895"
"CH*SWIEE27738","Swisscharge","010100002008080000937A83B2080E4341290F2A29F5063141","1115893.16079802","2497553.39463741","31","199","22",2,411,"0.15577889447236180905"
"CH*SWIEE27738","Swisscharge","010100002008080000937A83B2080E4341290F2A29F5063141","1115893.16079802","2497553.39463741","31","199","22",2,411,"0.15577889447236180905"
"CH*SWIEE27738","Swisscharge","010100002008080000937A83B2080E4341290F2A29F5063141","1115893.16079802","2497553.39463741","31","199","22",2,413,"0.15577889447236180905"
"CH*SWIEE27774","Swisscharge","0101000020080800008DED23C109CA4441C30D5C45135F3341","1269523.27093588","2724883.50890893","3","171","50",7,3,"0.01754385964912280702"
"CH*SWIEE27774","Swisscharge","0101000020080800008DED23C109CA4441C30D5C45135F3341","1269523.27093588","2724883.50890893","3","171","50",7,3,"0.01754385964912280702"
"CH*SWIEE27774","Swisscharge","0101000020080800008DED23C109CA4441C30D5C45135F3341","1269523.27093588","2724883.50890893","3","171","50",7,3,"0.01754385964912280702"
"CH*SWIEE27775","Swisscharge","0101000020080800008DED23C109CA4441C30D5C45135F3341","1269523.27093588","2724883.50890893","32","200","22",7,3,"0.16000000000000000000"
"CH*SWIEE27775","Swisscharge","0101000020080800008DED23C109CA4441C30D5C45135F3341","1269523.27093588","2724883.50890893","32","200","22",7,3,"0.16000000000000000000"
"CH*SWIEE27775","Swisscharge","0101000020080800008DED23C109CA4441C30D5C45135F3341","1269523.27093588","2724883.50890893","32","200","22",7,3,"0.16000000000000000000"
"CH*SWIEE27773","Swisscharge","0101000020080800008DED23C109CA4441C30D5C45135F3341","1269523.27093588","2724883.50890893","162","330","50",7,3,"0.49090909090909090909"
"CH*SWIEE27773","Swisscharge","0101000020080800008DED23C109CA4441C30D5C45135F3341","1269523.27093588","2724883.50890893","162","330","50",7,3,"0.49090909090909090909"
"CH*SWIEE27773","Swisscharge","0101000020080800008DED23C109CA4441C30D5C45135F3341","1269523.27093588","2724883.50890893","162","330","50",7,3,"0.49090909090909090909"
"CH*SWIEE27783","Swisscharge","010100002008080000269722B51CF743412C8EC387095D3341","1269001.53032769","2616889.41511812","56","224","22",3,15,"0.25000000000000000000"
"CH*SWIEE27783","Swisscharge","010100002008080000269722B51CF743412C8EC387095D3341","1269001.53032769","2616889.41511812","56","224","22",3,14,"0.25000000000000000000"
"CH*SWIEE27783","Swisscharge","010100002008080000269722B51CF743412C8EC387095D3341","1269001.53032769","2616889.41511812","56","224","22",3,15,"0.25000000000000000000"
"CH*SWIEE27784","Swisscharge","010100002008080000269722B51CF743412C8EC387095D3341","1269001.53032769","2616889.41511812","109","277","22",3,15,"0.39350180505415162455"
"CH*SWIEE27784","Swisscharge","010100002008080000269722B51CF743412C8EC387095D3341","1269001.53032769","2616889.41511812","109","277","22",3,14,"0.39350180505415162455"
"CH*SWIEE27784","Swisscharge","010100002008080000269722B51CF743412C8EC387095D3341","1269001.53032769","2616889.41511812","109","277","22",3,15,"0.39350180505415162455"
"CH*SWIEE27845","Swisscharge","01010000200808000067596FE1DBD24441A32A543CB52B3341","1256373.23565928","2729399.76121061","44","212","22",5,"","0.20754716981132075472"
"CH*SWIEE27856","Swisscharge","0101000020080800008037C332DE984441087D198511463341","1263121.51992017","2699708.39658254","33","201","100",1,3,"0.16417910447761194030"
"CH*SWIEE27856","Swisscharge","0101000020080800008037C332DE984441087D198511463341","1263121.51992017","2699708.39658254","33","201","100",1,4,"0.16417910447761194030"
"CH*SWIEE27856","Swisscharge","0101000020080800008037C332DE984441087D198511463341","1263121.51992017","2699708.39658254","33","201","100",1,4,"0.16417910447761194030"
"CH*SWIEE27857","Swisscharge","0101000020080800008037C332DE984441087D198511463341","1263121.51992017","2699708.39658254","11","179","50",1,3,"0.06145251396648044693"
"CH*SWIEE27857","Swisscharge","0101000020080800008037C332DE984441087D198511463341","1263121.51992017","2699708.39658254","11","179","50",1,4,"0.06145251396648044693"
"CH*SWIEE27857","Swisscharge","0101000020080800008037C332DE984441087D198511463341","1263121.51992017","2699708.39658254","11","179","50",1,4,"0.06145251396648044693"
"CH*SWIEE27858","Swisscharge","0101000020080800008037C332DE984441087D198511463341","1263121.51992017","2699708.39658254","16","184","100",1,3,"0.08695652173913043478"
"CH*SWIEE27858","Swisscharge","0101000020080800008037C332DE984441087D198511463341","1263121.51992017","2699708.39658254","16","184","100",1,4,"0.08695652173913043478"
"CH*SWIEE27858","Swisscharge","0101000020080800008037C332DE984441087D198511463341","1263121.51992017","2699708.39658254","16","184","100",1,4,"0.08695652173913043478"
"CH*SWIEE27905","Swisscharge","01010000200808000052821368D2BF4441DC448FC027813041","1081639.75218611","2719652.81309537","83","251","43",4,"","0.33067729083665338645"
"CH*SWIEE27904","Swisscharge","01010000200808000052821368D2BF4441DC448FC027813041","1081639.75218611","2719652.81309537","146","314","22",4,"","0.46496815286624203822"
"CH*SWIEE27902","Swisscharge","01010000200808000052821368D2BF4441DC448FC027813041","1081639.75218611","2719652.81309537","64","232","100",4,"","0.27586206896551724138"
"CH*SWIEE27900","Swisscharge","01010000200808000052821368D2BF4441DC448FC027813041","1081639.75218611","2719652.81309537","51","219","100",4,"","0.23287671232876712329"
"CH*SWIEE27903","Swisscharge","01010000200808000052821368D2BF4441DC448FC027813041","1081639.75218611","2719652.81309537","149","317","50",4,"","0.47003154574132492114"
"CH*SWIEE27901","Swisscharge","01010000200808000052821368D2BF4441DC448FC027813041","1081639.75218611","2719652.81309537","150","318","60",4,"","0.47169811320754716981"
"CH*SWIEE27988","Swisscharge","010100002008080000939428ABD14A4341A622E0B8DCC03141","1163484.72217003","2528675.33717591","17","185","50",3,"","0.09189189189189189189"
"CH*SWIEE27989","Swisscharge","010100002008080000939428ABD14A4341A622E0B8DCC03141","1163484.72217003","2528675.33717591","25","193","22",3,"","0.12953367875647668394"
"CH*SWIEE27990","Swisscharge","010100002008080000939428ABD14A4341A622E0B8DCC03141","1163484.72217003","2528675.33717591","124","292","43",3,"","0.42465753424657534247"
"CH*SWIEE27987","Swisscharge","010100002008080000939428ABD14A4341A622E0B8DCC03141","1163484.72217003","2528675.33717591","64","232","60",3,"","0.27586206896551724138"
"CH*SWIEE28025","Swisscharge","010100002008080000FCF2857A67FF43419FF353357DE13241","1237373.20831225","2621134.9572128","2","170","22",7,"","0.01176470588235294118"
"CH*SWIEE28026","Swisscharge","010100002008080000FCF2857A67FF43419FF353357DE13241","1237373.20831225","2621134.9572128","74","242","43",7,"","0.30578512396694214876"
"CH*SWIEE28021","Swisscharge","010100002008080000FCF2857A67FF43419FF353357DE13241","1237373.20831225","2621134.9572128","69","237","150",7,"","0.29113924050632911392"
"CH*SWIEE28022","Swisscharge","010100002008080000FCF2857A67FF43419FF353357DE13241","1237373.20831225","2621134.9572128","65","233","60",7,"","0.27896995708154506438"
"CH*SWIEE28023","Swisscharge","010100002008080000FCF2857A67FF43419FF353357DE13241","1237373.20831225","2621134.9572128","87","255","150",7,"","0.34117647058823529412"
"CH*SWIEE28024","Swisscharge","010100002008080000FCF2857A67FF43419FF353357DE13241","1237373.20831225","2621134.9572128","49","217","50",7,"","0.22580645161290322581"
"CH*SWIEE2807","Swisscharge","010100002008080000A60ADC77BFE74441F24E2C6F26583341","1267750.43426984","2740094.93640264","60","228","22",4,82,"0.26315789473684210526"
"CH*SWIEE2807","Swisscharge","010100002008080000A60ADC77BFE74441F24E2C6F26583341","1267750.43426984","2740094.93640264","60","228","22",4,85,"0.26315789473684210526"
"CH*SWIEE2807","Swisscharge","010100002008080000A60ADC77BFE74441F24E2C6F26583341","1267750.43426984","2740094.93640264","60","228","22",4,81,"0.26315789473684210526"
"CH*SWIEE2824","Swisscharge","010100002008080000D7071EB6A97144411BD62B8D2B113341","1249579.55145014","2679635.42279146","129","297","22",1,"","0.43434343434343434343"
"CH*SWIEE28364","Swisscharge","010100002008080000D98FF98B62BC43413F6B10D5EE983241","1218798.83228178","2586821.09355352","70","238","50",5,"","0.29411764705882352941"
"CH*SWIEE28362","Swisscharge","010100002008080000D98FF98B62BC43413F6B10D5EE983241","1218798.83228178","2586821.09355352","74","242","60",5,"","0.30578512396694214876"
"CH*SWIEE28366","Swisscharge","010100002008080000D98FF98B62BC43413F6B10D5EE983241","1218798.83228178","2586821.09355352","30","198","43",5,"","0.15151515151515151515"
"CH*SWIEE28365","Swisscharge","010100002008080000D98FF98B62BC43413F6B10D5EE983241","1218798.83228178","2586821.09355352","8","176","22",5,"","0.04545454545454545455"
"CH*SWIEE28363","Swisscharge","010100002008080000D98FF98B62BC43413F6B10D5EE983241","1218798.83228178","2586821.09355352","79","247","100",5,"","0.31983805668016194332"
"CH*SWIEE28361","Swisscharge","010100002008080000D98FF98B62BC43413F6B10D5EE983241","1218798.83228178","2586821.09355352","89","257","100",5,"","0.34630350194552529183"
"CH*SWIEE28374","Swisscharge","010100002008080000D2325F6D66514441AA55B27F0B203341","1253387.49881492","2663116.85446773","8","176","22",5,"","0.04545454545454545455"
"CH*SWIEE28373","Swisscharge","010100002008080000D2325F6D66514441AA55B27F0B203341","1253387.49881492","2663116.85446773","22","190","22",5,"","0.11578947368421052632"
"CH*SWIEE28480","Swisscharge","010100002008080000A1937D6872124441EE8A98CFC9EB3241","1240009.81092137","2630884.8163323","77","245","50",5,"","0.31428571428571428571"
"CH*SWIEE28479","Swisscharge","010100002008080000A1937D6872124441EE8A98CFC9EB3241","1240009.81092137","2630884.8163323","98","266","150",5,"","0.36842105263157894737"
"CH*SWIEE28481","Swisscharge","010100002008080000A1937D6872124441EE8A98CFC9EB3241","1240009.81092137","2630884.8163323","22","190","22",5,"","0.11578947368421052632"
"CH*SWIEE28482","Swisscharge","010100002008080000A1937D6872124441EE8A98CFC9EB3241","1240009.81092137","2630884.8163323","66","234","43",5,"","0.28205128205128205128"
"CH*SWIEE28477","Swisscharge","010100002008080000A1937D6872124441EE8A98CFC9EB3241","1240009.81092137","2630884.8163323","132","300","150",5,"","0.44000000000000000000"
"CH*SWIEE28478","Swisscharge","010100002008080000A1937D6872124441EE8A98CFC9EB3241","1240009.81092137","2630884.8163323","125","293","60",5,"","0.42662116040955631399"
"CH*SWIEE28540","Swisscharge","010100002008080000C168C0BE69FF43411A5261E47EE13241","1237374.89211","2621139.49024686","28","196","150",7,"","0.14285714285714285714"
"CH*SWIEE28539","Swisscharge","010100002008080000C168C0BE69FF43411A5261E47EE13241","1237374.89211","2621139.49024686","22","190","60",7,"","0.11578947368421052632"
"CH*SWIEE28542","Swisscharge","010100002008080000C168C0BE69FF43411A5261E47EE13241","1237374.89211","2621139.49024686","16","184","22",7,"","0.08695652173913043478"
"CH*SWIEE28543","Swisscharge","010100002008080000C168C0BE69FF43411A5261E47EE13241","1237374.89211","2621139.49024686","10","178","43",7,"","0.05617977528089887640"
"CH*SWIEE28538","Swisscharge","010100002008080000C168C0BE69FF43411A5261E47EE13241","1237374.89211","2621139.49024686","58","226","150",7,"","0.25663716814159292035"
"CH*SWIEE28541","Swisscharge","010100002008080000C168C0BE69FF43411A5261E47EE13241","1237374.89211","2621139.49024686","51","219","50",7,"","0.23287671232876712329"
"CH*SWIEE28588","Swisscharge","010100002008080000FB9AAB7968FF4341EAC32EC475E13241","1237365.76633858","2621136.95054948","53","221","150",7,"","0.23981900452488687783"
"CH*SWIEE28591","Swisscharge","010100002008080000FB9AAB7968FF4341EAC32EC475E13241","1237365.76633858","2621136.95054948","31","199","43",7,"","0.15577889447236180905"
"CH*SWIEE28590","Swisscharge","010100002008080000FB9AAB7968FF4341EAC32EC475E13241","1237365.76633858","2621136.95054948","3","171","22",7,"","0.01754385964912280702"
"CH*SWIEE28586","Swisscharge","010100002008080000FB9AAB7968FF4341EAC32EC475E13241","1237365.76633858","2621136.95054948","39","207","150",7,"","0.18840579710144927536"
"CH*SWIEE28587","Swisscharge","010100002008080000FB9AAB7968FF4341EAC32EC475E13241","1237365.76633858","2621136.95054948","33","201","60",7,"","0.16417910447761194030"
"CH*SWIEE28589","Swisscharge","010100002008080000FB9AAB7968FF4341EAC32EC475E13241","1237365.76633858","2621136.95054948","36","204","50",7,"","0.17647058823529411765"
"CH*SWIEE28777","Swisscharge","0101000020080800009FD4608331D143411C7BF702E8B43241","1225960.01158876","2597475.02639253","1","169","22",4,"","0.00591715976331360947"
"CH*SWIEE28776","Swisscharge","0101000020080800009FD4608331D143411C7BF702E8B43241","1225960.01158876","2597475.02639253","3","171","22",4,"","0.01754385964912280702"
"CH*SWIEE28884","Swisscharge","0101000020080800003C203AFB370E454125BC701B67133341","1250151.10718895","2759791.96271136","17","185","43",4,3,"0.09189189189189189189"
"CH*SWIEE28884","Swisscharge","0101000020080800003C203AFB370E454125BC701B67133341","1250151.10718895","2759791.96271136","17","185","43",4,3,"0.09189189189189189189"
"CH*SWIEE28884","Swisscharge","0101000020080800003C203AFB370E454125BC701B67133341","1250151.10718895","2759791.96271136","17","185","43",4,3,"0.09189189189189189189"
"CH*SWIEE35538","Swisscharge","0101000020080800003C203AFB370E454125BC701B67133341","1250151.10718895","2759791.96271136","22","190","24",4,3,"0.11578947368421052632"
"CH*SWIEE35538","Swisscharge","0101000020080800003C203AFB370E454125BC701B67133341","1250151.10718895","2759791.96271136","22","190","24",4,3,"0.11578947368421052632"
"CH*SWIEE35538","Swisscharge","0101000020080800003C203AFB370E454125BC701B67133341","1250151.10718895","2759791.96271136","22","190","24",4,3,"0.11578947368421052632"
"CH*SWIEE29272","Swisscharge","010100002008080000ED6FDD78FBE54441BCF5DFD191363341","1259153.81982361","2739190.94425773","0","168","11",8,26,"0.00000000000000000000"
"CH*SWIEE29272","Swisscharge","010100002008080000ED6FDD78FBE54441BCF5DFD191363341","1259153.81982361","2739190.94425773","0","168","11",8,27,"0.00000000000000000000"
"CH*SWIEE29272","Swisscharge","010100002008080000ED6FDD78FBE54441BCF5DFD191363341","1259153.81982361","2739190.94425773","0","168","11",8,28,"0.00000000000000000000"
"CH*SWIEE29271","Swisscharge","010100002008080000ED6FDD78FBE54441BCF5DFD191363341","1259153.81982361","2739190.94425773","7","175","11",8,26,"0.04000000000000000000"
"CH*SWIEE29271","Swisscharge","010100002008080000ED6FDD78FBE54441BCF5DFD191363341","1259153.81982361","2739190.94425773","7","175","11",8,27,"0.04000000000000000000"
"CH*SWIEE29271","Swisscharge","010100002008080000ED6FDD78FBE54441BCF5DFD191363341","1259153.81982361","2739190.94425773","7","175","11",8,28,"0.04000000000000000000"
"CH*SWIEE29461","Swisscharge","010100002008080000D87450AF42C6444149BC979F379B3241","1219383.62340905","2722949.36964284","1","169","22",7,70,"0.00591715976331360947"
"CH*SWIEE29461","Swisscharge","010100002008080000D87450AF42C6444149BC979F379B3241","1219383.62340905","2722949.36964284","1","169","22",7,71,"0.00591715976331360947"
"CH*SWIEE29461","Swisscharge","010100002008080000D87450AF42C6444149BC979F379B3241","1219383.62340905","2722949.36964284","1","169","22",7,73,"0.00591715976331360947"
"CH*SWIEE29462","Swisscharge","010100002008080000D87450AF42C6444149BC979F379B3241","1219383.62340905","2722949.36964284","3","171","22",7,70,"0.01754385964912280702"
"CH*SWIEE29462","Swisscharge","010100002008080000D87450AF42C6444149BC979F379B3241","1219383.62340905","2722949.36964284","3","171","22",7,71,"0.01754385964912280702"
"CH*SWIEE29462","Swisscharge","010100002008080000D87450AF42C6444149BC979F379B3241","1219383.62340905","2722949.36964284","3","171","22",7,73,"0.01754385964912280702"
"CH*SWIEE29463","Swisscharge","010100002008080000A89F13429AC644418229FD0F37943241","1217591.0624567","2723124.51622387","40","208","22",7,27,"0.19230769230769230769"
"CH*SWIEE29463","Swisscharge","010100002008080000A89F13429AC644418229FD0F37943241","1217591.0624567","2723124.51622387","40","208","22",7,27,"0.19230769230769230769"
"CH*SWIEE29463","Swisscharge","010100002008080000A89F13429AC644418229FD0F37943241","1217591.0624567","2723124.51622387","40","208","22",7,27,"0.19230769230769230769"
"CH*SWIEE29464","Swisscharge","010100002008080000A89F13429AC644418229FD0F37943241","1217591.0624567","2723124.51622387","158","326","22",7,27,"0.48466257668711656442"
"CH*SWIEE29464","Swisscharge","010100002008080000A89F13429AC644418229FD0F37943241","1217591.0624567","2723124.51622387","158","326","22",7,27,"0.48466257668711656442"
"CH*SWIEE29464","Swisscharge","010100002008080000A89F13429AC644418229FD0F37943241","1217591.0624567","2723124.51622387","158","326","22",7,27,"0.48466257668711656442"
"CH*SWIEE29479","Swisscharge","0101000020080800002BB7B9A620A44441E9B8A85280013141","1114496.322887","2705473.30254259","53","221","22",5,"","0.23981900452488687783"
"CH*SWIEE29480","Swisscharge","0101000020080800002BB7B9A620A44441E9B8A85280013141","1114496.322887","2705473.30254259","0","168","22",5,"","0.00000000000000000000"
"CH*SWIEE29482","Swisscharge","01010000200808000029606F54DF754441A60B4B5911B23241","1225233.34880135","2681790.65964891","43","211","22",4,21,"0.20379146919431279621"
"CH*SWIEE29482","Swisscharge","01010000200808000029606F54DF754441A60B4B5911B23241","1225233.34880135","2681790.65964891","43","211","22",4,19,"0.20379146919431279621"
"CH*SWIEE29482","Swisscharge","01010000200808000029606F54DF754441A60B4B5911B23241","1225233.34880135","2681790.65964891","43","211","22",4,18,"0.20379146919431279621"
"CH*SWIEE29483","Swisscharge","01010000200808000029606F54DF754441A60B4B5911B23241","1225233.34880135","2681790.65964891","23","191","22",4,21,"0.12041884816753926702"
"CH*SWIEE29483","Swisscharge","01010000200808000029606F54DF754441A60B4B5911B23241","1225233.34880135","2681790.65964891","23","191","22",4,19,"0.12041884816753926702"
"CH*SWIEE29483","Swisscharge","01010000200808000029606F54DF754441A60B4B5911B23241","1225233.34880135","2681790.65964891","23","191","22",4,18,"0.12041884816753926702"
"CH*SWIEE29481","Swisscharge","01010000200808000029606F54DF754441A60B4B5911B23241","1225233.34880135","2681790.65964891","90","258","22",4,21,"0.34883720930232558140"
"CH*SWIEE29481","Swisscharge","01010000200808000029606F54DF754441A60B4B5911B23241","1225233.34880135","2681790.65964891","90","258","22",4,19,"0.34883720930232558140"
"CH*SWIEE29481","Swisscharge","01010000200808000029606F54DF754441A60B4B5911B23241","1225233.34880135","2681790.65964891","90","258","22",4,18,"0.34883720930232558140"
"CH*SWIEE29484","Swisscharge","01010000200808000029606F54DF754441A60B4B5911B23241","1225233.34880135","2681790.65964891","9","177","22",4,21,"0.05084745762711864407"
"CH*SWIEE29484","Swisscharge","01010000200808000029606F54DF754441A60B4B5911B23241","1225233.34880135","2681790.65964891","9","177","22",4,19,"0.05084745762711864407"
"CH*SWIEE29484","Swisscharge","01010000200808000029606F54DF754441A60B4B5911B23241","1225233.34880135","2681790.65964891","9","177","22",4,18,"0.05084745762711864407"
"CH*SWIEE29485","Swisscharge","010100002008080000943C5080B8894341DCF49B77FC5A3141","1137404.46722346","2560881.00244863","10","178","22",5,"","0.05617977528089887640"
"CH*SWIEE29486","Swisscharge","010100002008080000943C5080B8894341DCF49B77FC5A3141","1137404.46722346","2560881.00244863","121","289","22",5,"","0.41868512110726643599"
"CH*SWIEE29489","Swisscharge","0101000020080800008A1E31A24B9C4441FA5025A762073341","1247074.65291315","2701463.267124","140","308","22",4,118,"0.45454545454545454545"
"CH*SWIEE29489","Swisscharge","0101000020080800008A1E31A24B9C4441FA5025A762073341","1247074.65291315","2701463.267124","140","308","22",4,124,"0.45454545454545454545"
"CH*SWIEE29489","Swisscharge","0101000020080800008A1E31A24B9C4441FA5025A762073341","1247074.65291315","2701463.267124","140","308","22",4,123,"0.45454545454545454545"
"CH*SWIEE29490","Swisscharge","0101000020080800008A1E31A24B9C4441FA5025A762073341","1247074.65291315","2701463.267124","116","284","22",4,118,"0.40845070422535211268"
"CH*SWIEE29490","Swisscharge","0101000020080800008A1E31A24B9C4441FA5025A762073341","1247074.65291315","2701463.267124","116","284","22",4,124,"0.40845070422535211268"
"CH*SWIEE29490","Swisscharge","0101000020080800008A1E31A24B9C4441FA5025A762073341","1247074.65291315","2701463.267124","116","284","22",4,123,"0.40845070422535211268"
"CH*SWIEE31443","Swisscharge","0101000020080800001DDCAF8BC792444133B8B8FC9E403341","1261726.9871936","2696591.09130432","24","192","22",1,93,"0.12500000000000000000"
"CH*SWIEE31443","Swisscharge","0101000020080800001DDCAF8BC792444133B8B8FC9E403341","1261726.9871936","2696591.09130432","24","192","22",1,88,"0.12500000000000000000"
"CH*SWIEE31443","Swisscharge","0101000020080800001DDCAF8BC792444133B8B8FC9E403341","1261726.9871936","2696591.09130432","24","192","22",1,82,"0.12500000000000000000"
"CH*SWIEE29497","Swisscharge","0101000020080800001DDCAF8BC792444133B8B8FC9E403341","1261726.9871936","2696591.09130432","22","190","22",1,93,"0.11578947368421052632"
"CH*SWIEE29497","Swisscharge","0101000020080800001DDCAF8BC792444133B8B8FC9E403341","1261726.9871936","2696591.09130432","22","190","22",1,88,"0.11578947368421052632"
"CH*SWIEE29497","Swisscharge","0101000020080800001DDCAF8BC792444133B8B8FC9E403341","1261726.9871936","2696591.09130432","22","190","22",1,82,"0.11578947368421052632"
"CH*SWIEE29498","Swisscharge","0101000020080800001DDCAF8BC792444133B8B8FC9E403341","1261726.9871936","2696591.09130432","13","181","22",1,93,"0.07182320441988950276"
"CH*SWIEE29498","Swisscharge","0101000020080800001DDCAF8BC792444133B8B8FC9E403341","1261726.9871936","2696591.09130432","13","181","22",1,88,"0.07182320441988950276"
"CH*SWIEE29498","Swisscharge","0101000020080800001DDCAF8BC792444133B8B8FC9E403341","1261726.9871936","2696591.09130432","13","181","22",1,82,"0.07182320441988950276"
"CH*SWIEE31444","Swisscharge","0101000020080800001DDCAF8BC792444133B8B8FC9E403341","1261726.9871936","2696591.09130432","14","182","22",1,93,"0.07692307692307692308"
"CH*SWIEE31444","Swisscharge","0101000020080800001DDCAF8BC792444133B8B8FC9E403341","1261726.9871936","2696591.09130432","14","182","22",1,88,"0.07692307692307692308"
"CH*SWIEE31444","Swisscharge","0101000020080800001DDCAF8BC792444133B8B8FC9E403341","1261726.9871936","2696591.09130432","14","182","22",1,82,"0.07692307692307692308"
"CH*SWIEE29502","Swisscharge","0101000020080800009DB27F4C63CD4341A812FDCA05573241","1201925.79292409","2595526.59764702","12","180","22",3,38,"0.06666666666666666667"
"CH*SWIEE29502","Swisscharge","0101000020080800009DB27F4C63CD4341A812FDCA05573241","1201925.79292409","2595526.59764702","12","180","22",3,34,"0.06666666666666666667"
"CH*SWIEE29502","Swisscharge","0101000020080800009DB27F4C63CD4341A812FDCA05573241","1201925.79292409","2595526.59764702","12","180","22",3,39,"0.06666666666666666667"
"CH*SWIEE29501","Swisscharge","0101000020080800009DB27F4C63CD4341A812FDCA05573241","1201925.79292409","2595526.59764702","12","180","22",3,38,"0.06666666666666666667"
"CH*SWIEE29501","Swisscharge","0101000020080800009DB27F4C63CD4341A812FDCA05573241","1201925.79292409","2595526.59764702","12","180","22",3,34,"0.06666666666666666667"
"CH*SWIEE29501","Swisscharge","0101000020080800009DB27F4C63CD4341A812FDCA05573241","1201925.79292409","2595526.59764702","12","180","22",3,39,"0.06666666666666666667"
"CH*SWIEE29507","Swisscharge","01010000200808000067FE5F40A37E44419946032415953341","1283349.14067498","2686278.5029295","0","168","22",5,"","0.00000000000000000000"
"CH*SWIEE29504","Swisscharge","01010000200808000067FE5F40A37E44419946032415953341","1283349.14067498","2686278.5029295","0","168","22",5,"","0.00000000000000000000"
"CH*SWIEE29506","Swisscharge","01010000200808000067FE5F40A37E44419946032415953341","1283349.14067498","2686278.5029295","1","169","22",5,"","0.00591715976331360947"
"CH*SWIEE30699","Swisscharge","010100002008080000C1982EB071024441CBEF170C45333341","1258309.04724024","2622691.37642202","1","169","11",2,"","0.00591715976331360947"
"CH*SWIEE30694","Swisscharge","010100002008080000C1982EB071024441CBEF170C45333341","1258309.04724024","2622691.37642202","0","168","11",2,"","0.00000000000000000000"
"CH*SWIEE30693","Swisscharge","010100002008080000C1982EB071024441CBEF170C45333341","1258309.04724024","2622691.37642202","0","168","11",2,"","0.00000000000000000000"
"CH*SWIEE30734","Swisscharge","010100002008080000C1982EB071024441CBEF170C45333341","1258309.04724024","2622691.37642202","0","168","11",2,"","0.00000000000000000000"
"CH*SWIEE29537","Swisscharge","010100002008080000C1982EB071024441CBEF170C45333341","1258309.04724024","2622691.37642202","0","168","11",2,"","0.00000000000000000000"
"CH*SWIEE30691","Swisscharge","010100002008080000C1982EB071024441CBEF170C45333341","1258309.04724024","2622691.37642202","0","168","11",2,"","0.00000000000000000000"
"CH*SWIEE30695","Swisscharge","010100002008080000C1982EB071024441CBEF170C45333341","1258309.04724024","2622691.37642202","0","168","11",2,"","0.00000000000000000000"
"CH*SWIEE30705","Swisscharge","010100002008080000C1982EB071024441CBEF170C45333341","1258309.04724024","2622691.37642202","0","168","11",2,"","0.00000000000000000000"
"CH*SWIEE30720","Swisscharge","010100002008080000C1982EB071024441CBEF170C45333341","1258309.04724024","2622691.37642202","11","179","11",2,"","0.06145251396648044693"
"CH*SWIEE30735","Swisscharge","010100002008080000C1982EB071024441CBEF170C45333341","1258309.04724024","2622691.37642202","0","168","11",2,"","0.00000000000000000000"
"CH*SWIEE30702","Swisscharge","010100002008080000C1982EB071024441CBEF170C45333341","1258309.04724024","2622691.37642202","0","168","11",2,"","0.00000000000000000000"
"CH*SWIEE30736","Swisscharge","010100002008080000C1982EB071024441CBEF170C45333341","1258309.04724024","2622691.37642202","0","168","11",2,"","0.00000000000000000000"
"CH*SWIEE3052","Swisscharge","010100002008080000A6466E1EA5F2434143351B8826FD3141","1178918.53166516","2614602.23774036","10","178","22",4,68,"0.05617977528089887640"
"CH*SWIEE3052","Swisscharge","010100002008080000A6466E1EA5F2434143351B8826FD3141","1178918.53166516","2614602.23774036","10","178","22",4,65,"0.05617977528089887640"
"CH*SWIEE3052","Swisscharge","010100002008080000A6466E1EA5F2434143351B8826FD3141","1178918.53166516","2614602.23774036","10","178","22",4,59,"0.05617977528089887640"
"CH*SWIEE3053","Swisscharge","010100002008080000A6466E1EA5F2434143351B8826FD3141","1178918.53166516","2614602.23774036","92","260","22",4,68,"0.35384615384615384615"
"CH*SWIEE3053","Swisscharge","010100002008080000A6466E1EA5F2434143351B8826FD3141","1178918.53166516","2614602.23774036","92","260","22",4,65,"0.35384615384615384615"
"CH*SWIEE3053","Swisscharge","010100002008080000A6466E1EA5F2434143351B8826FD3141","1178918.53166516","2614602.23774036","92","260","22",4,59,"0.35384615384615384615"
"CH*SWIEE3069","Swisscharge","010100002008080000E142E352118D4441F28A841933473341","1263411.09967869","2693666.64756046","119","287","22",1,3,"0.41463414634146341463"
"CH*SWIEE3069","Swisscharge","010100002008080000E142E352118D4441F28A841933473341","1263411.09967869","2693666.64756046","119","287","22",1,3,"0.41463414634146341463"
"CH*SWIEE3069","Swisscharge","010100002008080000E142E352118D4441F28A841933473341","1263411.09967869","2693666.64756046","119","287","22",1,3,"0.41463414634146341463"
"CH*SWIEE3068","Swisscharge","010100002008080000E142E352118D4441F28A841933473341","1263411.09967869","2693666.64756046","93","261","22",1,3,"0.35632183908045977011"
"CH*SWIEE3068","Swisscharge","010100002008080000E142E352118D4441F28A841933473341","1263411.09967869","2693666.64756046","93","261","22",1,3,"0.35632183908045977011"
"CH*SWIEE3068","Swisscharge","010100002008080000E142E352118D4441F28A841933473341","1263411.09967869","2693666.64756046","93","261","22",1,3,"0.35632183908045977011"
