"evseid","operatorname","geom","lat","lng","power","municipal_typologie","population_hect","occupied_ratio"
"CH*SWIEE4765","Swisscharge","01010000200808000084C9CBC46F934441F358CBD03F433341","1262399.81560284","2696927.53746909","22",1,29,"0.01830784697603047780"
"CH*SWIEE4765","Swisscharge","01010000200808000084C9CBC46F934441F358CBD03F433341","1262399.81560284","2696927.53746909","22",1,33,"0.01830784697603047780"
"CH*SWIEE3619","Swisscharge","01010000200808000047D365904EE544413F221171A4103341","1249444.44166769","2738845.12810746","22",2,30,"0.00026456426265939997"
"CH*SWIEE3619","Swisscharge","01010000200808000047D365904EE544413F221171A4103341","1249444.44166769","2738845.12810746","22",2,24,"0.00026456426265939997"
"CH*SWIEE3619","Swisscharge","01010000200808000047D365904EE544413F221171A4103341","1249444.44166769","2738845.12810746","22",2,29,"0.00026456426265939997"
"CH*CCI*E20320","Move","010100002008080000646446A479C443411CA0B5F611823241","1212945.96370888","2590963.2833982","11",4,37,"0.06947797223898611949"
"CH*CCI*E20320","Move","010100002008080000646446A479C443411CA0B5F611823241","1212945.96370888","2590963.2833982","11",4,35,"0.06947797223898611949"
"CH*CCI*E20320","Move","010100002008080000646446A479C443411CA0B5F611823241","1212945.96370888","2590963.2833982","11",4,6,"0.06947797223898611949"
"CH*REPE020*01*2","PLUG’N ROLL","01010000200808000012D520E9B637454177EB29EC91843141","1148049.92251465","2781037.82131446","22.08",5,17,"0.01751415418805227790"
"CH*REPE020*01*2","PLUG’N ROLL","01010000200808000012D520E9B637454177EB29EC91843141","1148049.92251465","2781037.82131446","22.08",5,19,"0.01751415418805227790"
"CH*REPE020*01*2","PLUG’N ROLL","01010000200808000012D520E9B637454177EB29EC91843141","1148049.92251465","2781037.82131446","22.08",5,15,"0.01751415418805227790"
"CH*SWIEE10600","Swisscharge","01010000200808000064470A0F3E874441CE50A5BCA3733241","1209251.73689752","2690684.11750119","22",4,4,"0.000000000000000000000000"
"CH*SWIEE10600","Swisscharge","01010000200808000064470A0F3E874441CE50A5BCA3733241","1209251.73689752","2690684.11750119","22",4,4,"0.000000000000000000000000"
"CH*SWIEE10600","Swisscharge","01010000200808000064470A0F3E874441CE50A5BCA3733241","1209251.73689752","2690684.11750119","22",4,4,"0.000000000000000000000000"
"CH*E4U*E00220","easy4you","010100002008080000EE15ED6251284441823A856CB13D3141","1129905.42390791","2642082.77286028","22.08",4,3,"0.00000000000000000000"
"CH*E4U*E00220","easy4you","010100002008080000EE15ED6251284441823A856CB13D3141","1129905.42390791","2642082.77286028","22.08",4,3,"0.00000000000000000000"
"CH*CCI*EBA*6417*3","Move","010100002008080000663B5FB16A984341EF0865A025763241","1209893.62654167","2568405.38571875","22",5,3,"0.00545002381078363935"
"CH*CCI*EBA*6417*3","Move","010100002008080000663B5FB16A984341EF0865A025763241","1209893.62654167","2568405.38571875","22",5,3,"0.00545002381078363935"
"CH*CCI*EBA*6417*3","Move","010100002008080000663B5FB16A984341EF0865A025763241","1209893.62654167","2568405.38571875","22",5,3,"0.00545002381078363935"
"CH*E4U*E00556","Ost-mobil","010100002008080000515603ED3A044541E5DB8ACE25B53241","1226021.80680632","2754677.85166434","50",4,19,"0.00000000000000000000"
"CH*E4U*E00556","Ost-mobil","010100002008080000515603ED3A044541E5DB8ACE25B53241","1226021.80680632","2754677.85166434","50",4,10,"0.00000000000000000000"
"CH*E4U*E00556","Ost-mobil","010100002008080000515603ED3A044541E5DB8ACE25B53241","1226021.80680632","2754677.85166434","50",4,22,"0.00000000000000000000"
"CH*CCI*E10162","Move","0101000020080800003379E81D96044441ACA96402E7333341","1258471.00934849","2623788.23365703","22",3,93,"0.000000000000000000000000"
"CH*CCI*E10162","Move","0101000020080800003379E81D96044441ACA96402E7333341","1258471.00934849","2623788.23365703","22",3,98,"0.000000000000000000000000"
"CH*CCI*E10162","Move","0101000020080800003379E81D96044441ACA96402E7333341","1258471.00934849","2623788.23365703","22",3,99,"0.000000000000000000000000"
"CH*CCI*E20162","Move","01010000200808000021FA0601AF7D4341E5BB903C58903141","1151064.23658347","2554718.00802542","22",5,30,"0.000000000000000000000000"
"CH*CCI*E20162","Move","01010000200808000021FA0601AF7D4341E5BB903C58903141","1151064.23658347","2554718.00802542","22",5,38,"0.000000000000000000000000"
"CH*CCI*E20162","Move","01010000200808000021FA0601AF7D4341E5BB903C58903141","1151064.23658347","2554718.00802542","22",5,26,"0.000000000000000000000000"
"CH*E4U*E00360","Ost-mobil","010100002008080000B594D891BC0C45418644E1CFDE2A3241","1190622.81203106","2759033.13942202","22.08",4,65,"0.00000000000000000000"
"CH*E4U*E00360","Ost-mobil","010100002008080000B594D891BC0C45418644E1CFDE2A3241","1190622.81203106","2759033.13942202","22.08",4,67,"0.00000000000000000000"
"CH*E4U*E00360","Ost-mobil","010100002008080000B594D891BC0C45418644E1CFDE2A3241","1190622.81203106","2759033.13942202","22.08",4,69,"0.00000000000000000000"
"CH*CCC*E00509","Move","010100002008080000BEAAE4C712AB43412008DCF3F5173241","1185781.95257617","2577957.56166586","22",5,3,"0.00580301971952071356"
"CH*CCC*E00509","Move","010100002008080000BEAAE4C712AB43412008DCF3F5173241","1185781.95257617","2577957.56166586","22",5,3,"0.00580301971952071356"
"CH*SWIEE5652","Swisscharge","0101000020080800009B0ABEC368C744418B5F707FD8133141","1119192.49780843","2723537.5292371","22",4,20,"0.000000000000000000000000"
"CH*SWIEE5652","Swisscharge","0101000020080800009B0ABEC368C744418B5F707FD8133141","1119192.49780843","2723537.5292371","22",4,18,"0.000000000000000000000000"
"CH*SWIEE5652","Swisscharge","0101000020080800009B0ABEC368C744418B5F707FD8133141","1119192.49780843","2723537.5292371","22",4,29,"0.000000000000000000000000"
"CH*CCC*E50165","Move","010100002008080000C9AD76FEAFDF434160CFF4BC811B3341","1252225.73811051","2604895.98799679","50",3,116,"0.00360002149266562785"
"CH*CCC*E50165","Move","010100002008080000C9AD76FEAFDF434160CFF4BC811B3341","1252225.73811051","2604895.98799679","50",3,113,"0.00360002149266562785"
"CH*CCC*E50165","Move","010100002008080000C9AD76FEAFDF434160CFF4BC811B3341","1252225.73811051","2604895.98799679","50",3,114,"0.00360002149266562785"
"CH*SWIEE1346","Swisscharge","010100002008080000FDA413020B5F4441DC5567D98A1E3341","1253002.84923302","2670102.0162245","20",2,21,"0.00423302820255039949"
"CH*SWIEE1346","Swisscharge","010100002008080000FDA413020B5F4441DC5567D98A1E3341","1253002.84923302","2670102.0162245","20",2,18,"0.00423302820255039949"
"CH*SWIEE1346","Swisscharge","010100002008080000FDA413020B5F4441DC5567D98A1E3341","1253002.84923302","2670102.0162245","20",2,14,"0.00423302820255039949"
"CH*REPE055*01*1","PLUG’N ROLL","01010000200808000077E3CA157E3A454160E5ABEA21843141","1147937.91668542","2782460.17025417","22.08",5,4,"0.01195830467220487857"
"CH*REPE055*01*1","PLUG’N ROLL","01010000200808000077E3CA157E3A454160E5ABEA21843141","1147937.91668542","2782460.17025417","22.08",5,6,"0.01195830467220487857"
"CH*REPE055*01*1","PLUG’N ROLL","01010000200808000077E3CA157E3A454160E5ABEA21843141","1147937.91668542","2782460.17025417","22.08",5,3,"0.01195830467220487857"
"CH*SWIEE2389","Swisscharge","010100002008080000C801C503D2DF444147483A5D7B223341","1254011.36417057","2736036.02944968","22",2,18,"0.00841314355256891899"
"CH*SWIEE2389","Swisscharge","010100002008080000C801C503D2DF444147483A5D7B223341","1254011.36417057","2736036.02944968","22",2,18,"0.00841314355256891899"
"CH*SWIEE2389","Swisscharge","010100002008080000C801C503D2DF444147483A5D7B223341","1254011.36417057","2736036.02944968","22",2,18,"0.00841314355256891899"
"CH*E4U*E00242","easy4you","0101000020080800004B522786807E4441932D38F79DF13241","1241501.96570096","2686209.048075","50",3,27,"0.00000000000000000000"
"CH*E4U*E00242","easy4you","0101000020080800004B522786807E4441932D38F79DF13241","1241501.96570096","2686209.048075","50",3,29,"0.00000000000000000000"
"CH*E4U*E00242","easy4you","0101000020080800004B522786807E4441932D38F79DF13241","1241501.96570096","2686209.048075","50",3,24,"0.00000000000000000000"
"CH*IBA*EAC009","Eniwa","0101000020080800004C4B7934ED2F444111B0FC9D78103341","1249400.61713696","2645978.4099516","22.2",4,27,"0.01259325890258743849"
"CH*IBA*EAC009","Eniwa","0101000020080800004C4B7934ED2F444111B0FC9D78103341","1249400.61713696","2645978.4099516","22.2",4,25,"0.01259325890258743849"
"CH*IBA*EAC009","Eniwa","0101000020080800004C4B7934ED2F444111B0FC9D78103341","1249400.61713696","2645978.4099516","22.2",4,28,"0.01259325890258743849"
"CHEVPE942","evpass","010100002008080000C89E76248F4B4341A09E9F01BDA23141","1155773.00634185","2529054.28487","22.0",3,4,"0.21667813111804857400"
"CHEVPE942","evpass","010100002008080000C89E76248F4B4341A09E9F01BDA23141","1155773.00634185","2529054.28487","22.0",3,3,"0.21667813111804857400"
"CHEVPE942","evpass","010100002008080000C89E76248F4B4341A09E9F01BDA23141","1155773.00634185","2529054.28487","22.0",3,5,"0.21667813111804857400"
"CH*E4U*E00673","Ost-mobil","010100002008080000637B640001F444417A0CFEE99A243341","1254554.91403273","2746370.00306647","11.04",1,94,"0.00000000000000000000"
"CH*E4U*E00673","Ost-mobil","010100002008080000637B640001F444417A0CFEE99A243341","1254554.91403273","2746370.00306647","11.04",1,83,"0.00000000000000000000"
"CH*E4U*E00673","Ost-mobil","010100002008080000637B640001F444417A0CFEE99A243341","1254554.91403273","2746370.00306647","11.04",1,91,"0.00000000000000000000"
"CH*SWIEE16967","Swisscharge","01010000200808000054B60B2160A644417D6ECEF1B8873341","1279928.94455615","2706624.25816993","22",7,3,"0.06217260172495899254"
"CH*SWIEE16967","Swisscharge","01010000200808000054B60B2160A644417D6ECEF1B8873341","1279928.94455615","2706624.25816993","22",7,3,"0.06217260172495899254"
"CH*SWIEE16967","Swisscharge","01010000200808000054B60B2160A644417D6ECEF1B8873341","1279928.94455615","2706624.25816993","22",7,3,"0.06217260172495899254"
"CH*SWIEE16585","Swisscharge","010100002008080000F3BE81A8CCA24441153632F483EC3241","1240195.95389116","2704793.31645953","22",5,3,"0.00693158368167627917"
"CH*SWIEE16585","Swisscharge","010100002008080000F3BE81A8CCA24441153632F483EC3241","1240195.95389116","2704793.31645953","22",5,3,"0.00693158368167627917"
"CH*SWIEE16585","Swisscharge","010100002008080000F3BE81A8CCA24441153632F483EC3241","1240195.95389116","2704793.31645953","22",5,3,"0.00693158368167627917"
"CH*CCC*E50040","Move","010100002008080000ED51F5BB501344413DF0A8C569423241","1196649.77210905","2631329.46842407","24",8,3,"0.000000000000000000000000"
"CH*CCC*E50040","Move","010100002008080000ED51F5BB501344413DF0A8C569423241","1196649.77210905","2631329.46842407","24",8,3,"0.000000000000000000000000"
"CH*E4U*E00569","Ost-mobil","0101000020080800009D85C213C2404541B3E96003479C3141","1154119.01319752","2785668.15437384","22.08",5,6,"0.00000000000000000000"
"CH*E4U*E00569","Ost-mobil","0101000020080800009D85C213C2404541B3E96003479C3141","1154119.01319752","2785668.15437384","22.08",5,6,"0.00000000000000000000"
"CH*E4U*E00569","Ost-mobil","0101000020080800009D85C213C2404541B3E96003479C3141","1154119.01319752","2785668.15437384","22.08",5,8,"0.00000000000000000000"
"CH*REPE077*01*2","PLUG’N ROLL","0101000020080800002B9932B2416D44418DB50F6B7BD03241","1233019.41820845","2677379.39216914","22",3,25,"0.000000000000000000000000"
"CH*REPE077*01*2","PLUG’N ROLL","0101000020080800002B9932B2416D44418DB50F6B7BD03241","1233019.41820845","2677379.39216914","22",3,25,"0.000000000000000000000000"
"CH*REPE077*01*2","PLUG’N ROLL","0101000020080800002B9932B2416D44418DB50F6B7BD03241","1233019.41820845","2677379.39216914","22",3,23,"0.000000000000000000000000"
"CH*E4U*E00238","easy4you","0101000020080800007FEEF0C70C3E4541D02597DE991E3241","1187481.86949383","2784281.56204015","11.04",4,5,"0.00000000000000000000"
"CH*E4U*E00238","easy4you","0101000020080800007FEEF0C70C3E4541D02597DE991E3241","1187481.86949383","2784281.56204015","11.04",4,5,"0.00000000000000000000"
"CH*E4U*E00238","easy4you","0101000020080800007FEEF0C70C3E4541D02597DE991E3241","1187481.86949383","2784281.56204015","11.04",4,5,"0.00000000000000000000"
"CH*SWIEE22174","Swisscharge","010100002008080000918A5522E5CD4341BD1F08EDC65F3241","1204166.92590521","2595786.26823551","22",3,18,"0.00047621567278691994"
"CH*SWIEE22174","Swisscharge","010100002008080000918A5522E5CD4341BD1F08EDC65F3241","1204166.92590521","2595786.26823551","22",3,19,"0.00047621567278691994"
"CH*SWIEE22174","Swisscharge","010100002008080000918A5522E5CD4341BD1F08EDC65F3241","1204166.92590521","2595786.26823551","22",3,19,"0.00047621567278691994"
"CH*REPE043*01*1","PLUG’N ROLL","010100002008080000D02B9F965D3A4541362CDB2828833141","1147688.15959431","2782395.17673252","22.08",5,4,"0.04074289644954759511"
"CH*REPE043*01*1","PLUG’N ROLL","010100002008080000D02B9F965D3A4541362CDB2828833141","1147688.15959431","2782395.17673252","22.08",5,3,"0.04074289644954759511"
"CH*REPE043*01*1","PLUG’N ROLL","010100002008080000D02B9F965D3A4541362CDB2828833141","1147688.15959431","2782395.17673252","22.08",5,4,"0.04074289644954759511"
"CH*REPE035*02*1","PLUG’N ROLL","0101000020080800007C86D07838994441B6A008B12ED93141","1169710.6915379","2699888.94386369","11",9,4,"0.01682628710513783798"
"CH*REPE035*02*1","PLUG’N ROLL","0101000020080800007C86D07838994441B6A008B12ED93141","1169710.6915379","2699888.94386369","11",9,4,"0.01682628710513783798"
"CH*REPE035*02*1","PLUG’N ROLL","0101000020080800007C86D07838994441B6A008B12ED93141","1169710.6915379","2699888.94386369","11",9,5,"0.01682628710513783798"
"CH*SWIEE8279","Swisscharge","0101000020080800009EF98B71A9C244419E2DA634F0AC3241","1223920.20566068","2721106.8870842","22",8,3,"0.000000000000000000000000"
"CH*SWIEE8279","Swisscharge","0101000020080800009EF98B71A9C244419E2DA634F0AC3241","1223920.20566068","2721106.8870842","22",8,3,"0.000000000000000000000000"
"CH*SWIEE8279","Swisscharge","0101000020080800009EF98B71A9C244419E2DA634F0AC3241","1223920.20566068","2721106.8870842","22",8,3,"0.000000000000000000000000"
"CH*CCC*EBU*8610*2","Move","010100002008080000483F629EA08F4441272A665DCEFD3241","1244622.36484016","2694977.23737327","20",2,8,"0.01730159583042286820"
"CH*CCC*EBU*8610*2","Move","010100002008080000483F629EA08F4441272A665DCEFD3241","1244622.36484016","2694977.23737327","20",2,8,"0.01730159583042286820"
"CH*CCC*EBU*8610*2","Move","010100002008080000483F629EA08F4441272A665DCEFD3241","1244622.36484016","2694977.23737327","20",2,8,"0.01730159583042286820"
"CHEVPE2116","evpass","0101000020080800001F8D8ED095844341DE737EB481703241","1208449.70505451","2558251.62935032","50.0",7,14,"0.00058204137785067993"
"CHEVPE2116","evpass","0101000020080800001F8D8ED095844341DE737EB481703241","1208449.70505451","2558251.62935032","50.0",7,14,"0.00058204137785067993"
"CHEVPE2116","evpass","0101000020080800001F8D8ED095844341DE737EB481703241","1208449.70505451","2558251.62935032","50.0",7,18,"0.00058204137785067993"
"CH*CCI*E20279","Move","010100002008080000C028AB846FE043415C0D2302A3BF3241","1228707.00834735","2605279.03647336","22",5,30,"0.000000000000000000000000"
"CH*CCI*E20279","Move","010100002008080000C028AB846FE043415C0D2302A3BF3241","1228707.00834735","2605279.03647336","22",5,28,"0.000000000000000000000000"
"CH*CCI*E20279","Move","010100002008080000C028AB846FE043415C0D2302A3BF3241","1228707.00834735","2605279.03647336","22",5,30,"0.000000000000000000000000"
"CH*CCI*EBA*6772*8","Move","010100002008080000CE3E5B3189AE4341D2F3B3F18E123241","1184398.94415211","2579730.38559709","11",4,28,"0.07233186941107995132"
"CH*CCI*EBA*6772*8","Move","010100002008080000CE3E5B3189AE4341D2F3B3F18E123241","1184398.94415211","2579730.38559709","11",4,24,"0.07233186941107995132"
"CH*CCI*EBA*6772*8","Move","010100002008080000CE3E5B3189AE4341D2F3B3F18E123241","1184398.94415211","2579730.38559709","11",4,23,"0.07233186941107995132"
"CH*CCC*EBS*3280*1","Move","010100002008080000FD4411FAB3A543413BEE19A649433241","1196873.64883317","2575207.95365202","42",6,29,"0.01724786416635323196"
"CH*CCC*EBS*3280*1","Move","010100002008080000FD4411FAB3A543413BEE19A649433241","1196873.64883317","2575207.95365202","42",6,27,"0.01724786416635323196"
"CH*CCC*EBS*3280*1","Move","010100002008080000FD4411FAB3A543413BEE19A649433241","1196873.64883317","2575207.95365202","42",6,31,"0.01724786416635323196"
"CH*CCI*E20012","Move","0101000020080800009EB9ED2C827F434187AD7EBAC6563241","1201862.72849545","2555652.35100479","22",5,17,"0.11014991134275428510"
"CH*CCI*E20012","Move","0101000020080800009EB9ED2C827F434187AD7EBAC6563241","1201862.72849545","2555652.35100479","22",5,21,"0.11014991134275428510"
"CH*CCI*E20012","Move","0101000020080800009EB9ED2C827F434187AD7EBAC6563241","1201862.72849545","2555652.35100479","22",5,17,"0.11014991134275428510"
"CH*IBA*EDC901","Eniwa","0101000020080800003B25714882314441328E39EAE6103341","1249510.91494073","2646788.56595292","22.2",4,25,"0.00793692787978199905"
"CH*IBA*EDC901","Eniwa","0101000020080800003B25714882314441328E39EAE6103341","1249510.91494073","2646788.56595292","22.2",4,23,"0.00793692787978199905"
"CH*IBA*EDC901","Eniwa","0101000020080800003B25714882314441328E39EAE6103341","1249510.91494073","2646788.56595292","22.2",4,26,"0.00793692787978199905"
"CH*CCI*E20137","Move","010100002008080000C3A612ACD8BB4341895CB8FD1B873141","1148699.99109438","2586545.3443192","22",9,59,"0.02514641878458975874"
"CH*CCI*E20137","Move","010100002008080000C3A612ACD8BB4341895CB8FD1B873141","1148699.99109438","2586545.3443192","22",9,53,"0.02514641878458975874"
"CH*CCI*E20137","Move","010100002008080000C3A612ACD8BB4341895CB8FD1B873141","1148699.99109438","2586545.3443192","22",9,52,"0.02514641878458975874"
"CH*SWIEE6250","Swisscharge","01010000200808000001D1588E8F864441EC4C804E698B3241","1215337.30664521","2690335.11208546","11",8,29,"0.00328059685697655961"
"CH*SWIEE6250","Swisscharge","01010000200808000001D1588E8F864441EC4C804E698B3241","1215337.30664521","2690335.11208546","11",8,22,"0.00328059685697655961"
"CH*SWIEE6250","Swisscharge","01010000200808000001D1588E8F864441EC4C804E698B3241","1215337.30664521","2690335.11208546","11",8,23,"0.00328059685697655961"
"CH*E4U*E00382","Ost-mobil","0101000020080800009989108A20D44441388260EC15843341","1278997.92334761","2730049.07862968","22.08",4,69,"0.00000000000000000000"
"CH*E4U*E00382","Ost-mobil","0101000020080800009989108A20D44441388260EC15843341","1278997.92334761","2730049.07862968","22.08",4,66,"0.00000000000000000000"
"CH*E4U*E00382","Ost-mobil","0101000020080800009989108A20D44441388260EC15843341","1278997.92334761","2730049.07862968","22.08",4,61,"0.00000000000000000000"
"CH*CCI*EBA*7200*7","Move","01010000200808000035A3F658AC144341B81CD2E221243141","1123361.88601856","2500952.69502678","22",3,10,"0.03124500133297787257"
"CH*CCI*EBA*7200*7","Move","01010000200808000035A3F658AC144341B81CD2E221243141","1123361.88601856","2500952.69502678","22",3,9,"0.03124500133297787257"
"CH*CCI*EBA*7200*7","Move","01010000200808000035A3F658AC144341B81CD2E221243141","1123361.88601856","2500952.69502678","22",3,9,"0.03124500133297787257"
"CH*SWIEE4213","Swisscharge","010100002008080000DC98DA3FA0D24341028CF6DE98203141","1122456.87094951","2598208.49885855","22",4,29,"0.00698449653420815916"
"CH*SWIEE4213","Swisscharge","010100002008080000DC98DA3FA0D24341028CF6DE98203141","1122456.87094951","2598208.49885855","22",4,29,"0.00698449653420815916"
"CH*SWIEE4213","Swisscharge","010100002008080000DC98DA3FA0D24341028CF6DE98203141","1122456.87094951","2598208.49885855","22",4,33,"0.00698449653420815916"
"CH*REPE071*01*2","PLUG’N ROLL","01010000200808000023BAA23B3565444118FB60FFCC173341","1251276.99757356","2673258.46590354","22",2,14,"0.000000000000000000000000"
"CH*REPE071*01*2","PLUG’N ROLL","01010000200808000023BAA23B3565444118FB60FFCC173341","1251276.99757356","2673258.46590354","22",2,13,"0.000000000000000000000000"
"CH*REPE071*01*2","PLUG’N ROLL","01010000200808000023BAA23B3565444118FB60FFCC173341","1251276.99757356","2673258.46590354","22",2,13,"0.000000000000000000000000"
"CH*CCI*E10163","Move","0101000020080800003379E81D96044441ACA96402E7333341","1258471.00934849","2623788.23365703","22",3,93,"0.000000000000000000000000"
"CH*CCI*E10163","Move","0101000020080800003379E81D96044441ACA96402E7333341","1258471.00934849","2623788.23365703","22",3,98,"0.000000000000000000000000"
"CH*CCI*E10163","Move","0101000020080800003379E81D96044441ACA96402E7333341","1258471.00934849","2623788.23365703","22",3,99,"0.000000000000000000000000"
"CH*CCI*EBB*2770*4","Move","0101000020080800009A960C0D169C434148EC561294D83041","1104020.07163884","2570284.10194666","22",7,16,"0.12503307053283242500"
"CH*CCI*EBB*2770*4","Move","0101000020080800009A960C0D169C434148EC561294D83041","1104020.07163884","2570284.10194666","22",7,16,"0.12503307053283242500"
"CH*CCI*EBB*2770*4","Move","0101000020080800009A960C0D169C434148EC561294D83041","1104020.07163884","2570284.10194666","22",7,15,"0.12503307053283242500"
"CH*CCC*EBS*1763*2","Move","010100002008080000D2BF38AB05AB4341EC2D9B9E11183241","1185809.61955535","2577931.33766935","50",5,3,"0.00761945076459071909"
"CH*CCI*E20075","Move","0101000020080800000922A4DC4E8F4341FDA5D0F7711C3241","1186929.96802747","2563741.72375894","22",7,29,"0.000000000000000000000000"
"CH*CCI*E20075","Move","0101000020080800000922A4DC4E8F4341FDA5D0F7711C3241","1186929.96802747","2563741.72375894","22",7,27,"0.000000000000000000000000"
"CH*CCI*E20075","Move","0101000020080800000922A4DC4E8F4341FDA5D0F7711C3241","1186929.96802747","2563741.72375894","22",7,27,"0.000000000000000000000000"
"CH*CCI*EBB*2784*8","Move","01010000200808000081DA16981DEC434126B3336BA4B83241","1226916.41875763","2611259.18819743","22",5,37,"0.00703740938674003916"
"CH*CCI*EBB*2784*8","Move","01010000200808000081DA16981DEC434126B3336BA4B83241","1226916.41875763","2611259.18819743","22",5,35,"0.00703740938674003916"
"CH*CCI*EBB*2784*8","Move","01010000200808000081DA16981DEC434126B3336BA4B83241","1226916.41875763","2611259.18819743","22",5,36,"0.00703740938674003916"
"CH*REPE046*02*1","PLUG’N ROLL","010100002008080000A1D1BD9F8A474541B6293D730F943141","1152015.45015202","2789141.24798031","22.08",5,15,"0.00809566643737763903"
"CH*REPE046*02*1","PLUG’N ROLL","010100002008080000A1D1BD9F8A474541B6293D730F943141","1152015.45015202","2789141.24798031","22.08",5,16,"0.00809566643737763903"
"CH*REPE046*02*1","PLUG’N ROLL","010100002008080000A1D1BD9F8A474541B6293D730F943141","1152015.45015202","2789141.24798031","22.08",5,17,"0.00809566643737763903"
"CH*CCI*E20178","Move","010100002008080000295845F185D44341B3728B1E134E3241","1199635.11931531","2599179.88492872","11",1,38,"0.01004782118102197625"
"CH*CCI*E20178","Move","010100002008080000295845F185D44341B3728B1E134E3241","1199635.11931531","2599179.88492872","11",1,29,"0.01004782118102197625"
"CH*CCI*E20178","Move","010100002008080000295845F185D44341B3728B1E134E3241","1199635.11931531","2599179.88492872","11",1,35,"0.01004782118102197625"
"CH*CCI*EBB*2778*5","Move","01010000200808000075DD9E1F08034441726DACADD56F3241","1208277.67841229","2622992.24703568","22",8,61,"0.06465950579395735224"
"CH*CCI*EBB*2778*5","Move","01010000200808000075DD9E1F08034441726DACADD56F3241","1208277.67841229","2622992.24703568","22",8,61,"0.06465950579395735224"
"CH*CCI*EBB*2778*5","Move","01010000200808000075DD9E1F08034441726DACADD56F3241","1208277.67841229","2622992.24703568","22",8,55,"0.06465950579395735224"
"CH*SWIEE27784","Swisscharge","010100002008080000269722B51CF743412C8EC387095D3341","1269001.53032769","2616889.41511812","22",3,15,"0.00259272977406211969"
"CH*SWIEE27784","Swisscharge","010100002008080000269722B51CF743412C8EC387095D3341","1269001.53032769","2616889.41511812","22",3,14,"0.00259272977406211969"
"CH*SWIEE27784","Swisscharge","010100002008080000269722B51CF743412C8EC387095D3341","1269001.53032769","2616889.41511812","22",3,15,"0.00259272977406211969"
"CH*SWIEE5203","Swisscharge","01010000200808000001C873891BF04341B34B99348E5C3341","1268878.20546411","2613303.07384586","22",1,21,"0.03815016667548547542"
"CH*SWIEE5203","Swisscharge","01010000200808000001C873891BF04341B34B99348E5C3341","1268878.20546411","2613303.07384586","22",1,21,"0.03815016667548547542"
"CH*SWIEE5203","Swisscharge","01010000200808000001C873891BF04341B34B99348E5C3341","1268878.20546411","2613303.07384586","22",1,24,"0.03815016667548547542"
"CH*REPE100*01*2","PLUG’N ROLL","010100002008080000A0484545063F454112D898B9FF953141","1152511.72498846","2784780.54117687","22.08",4,21,"0.000000000000000000000000"
"CH*REPE100*01*2","PLUG’N ROLL","010100002008080000A0484545063F454112D898B9FF953141","1152511.72498846","2784780.54117687","22.08",4,24,"0.000000000000000000000000"
"CH*REPE100*01*2","PLUG’N ROLL","010100002008080000A0484545063F454112D898B9FF953141","1152511.72498846","2784780.54117687","22.08",4,21,"0.000000000000000000000000"
"CH*SWIEE7984","Swisscharge","0101000020080800000E0850119F314441AD38236EE08C3241","1215712.43022494","2646846.13525487","22",8,37,"0.000000000000000000000000"
"CH*SWIEE7984","Swisscharge","0101000020080800000E0850119F314441AD38236EE08C3241","1215712.43022494","2646846.13525487","22",8,40,"0.000000000000000000000000"
"CH*SWIEE7984","Swisscharge","0101000020080800000E0850119F314441AD38236EE08C3241","1215712.43022494","2646846.13525487","22",8,16,"0.000000000000000000000000"
"CH*CCI*E20022","Move","01010000200808000003760A8EACA9434158A88095360A3241","1182262.58399441","2577241.10969424","22",5,33,"0.00016119499220890871"
"CH*CCI*E20022","Move","01010000200808000003760A8EACA9434158A88095360A3241","1182262.58399441","2577241.10969424","22",5,99,"0.00016119499220890871"
"CH*CCI*E20022","Move","01010000200808000003760A8EACA9434158A88095360A3241","1182262.58399441","2577241.10969424","22",5,40,"0.00016119499220890871"
"CH*E4U*E00231","Ost-mobil","010100002008080000CBC11AB24A3A454117B969EECF8C3141","1150159.93130071","2782357.39144156","22.08",4,12,"0.00000000000000000000"
"CH*E4U*E00231","Ost-mobil","010100002008080000CBC11AB24A3A454117B969EECF8C3141","1150159.93130071","2782357.39144156","22.08",4,12,"0.00000000000000000000"
"CH*E4U*E00231","Ost-mobil","010100002008080000CBC11AB24A3A454117B969EECF8C3141","1150159.93130071","2782357.39144156","22.08",4,12,"0.00000000000000000000"
"CHEVPE2751","evpass","010100002008080000808C06D891784441D5FDEDF7CD083341","1247437.96847521","2683171.68769985","50.0",1,73,"0.000000000000000000000000"
"CHEVPE2751","evpass","010100002008080000808C06D891784441D5FDEDF7CD083341","1247437.96847521","2683171.68769985","50.0",1,89,"0.000000000000000000000000"
"CHEVPE2751","evpass","010100002008080000808C06D891784441D5FDEDF7CD083341","1247437.96847521","2683171.68769985","50.0",1,85,"0.000000000000000000000000"
"CH*SWIEE8467","Swisscharge","0101000020080800004BA0B51483A143419AF8636693193341","1251731.39996294","2573062.16179279","43",6,9,"0.000000000000000000000000"
"CH*SWIEE8467","Swisscharge","0101000020080800004BA0B51483A143419AF8636693193341","1251731.39996294","2573062.16179279","43",6,15,"0.000000000000000000000000"
"CH*SWIEE8467","Swisscharge","0101000020080800004BA0B51483A143419AF8636693193341","1251731.39996294","2573062.16179279","43",6,15,"0.000000000000000000000000"
"CH*E4U*E00456","easy4you","010100002008080000F46AF1C220E44341FB4208F9B6BF3241","1228726.97278231","2607169.52299249","22",4,12,"0.00000000000000000000"
