,OperatorID,OperatorName,IsOpen24Hours,ChargingStationId,lastUpdate,HotlinePhoneNum,ClearinghouseID,OpeningTimes,ChargingStationName,EnChargingStationName,HubOperatorID,Plugs,Accessibility,EvseID,DynamicInfoAvailable,ChargingFacilities,IsHubjectCompatible,ChargingModes,MaxCapacity,PaymentOptions,AdditionalInfo,ChargingPoolID,deltaType,ValueAddedServices,AuthenticationModes,Address.City,Address.Country,Address.HouseNum,Address.PostalCode,Address.Street,Address.Floor,Address.Region,Address.Timezone,GeoCoordinates.Google,GeoChargingPointEntrance.Google
3852,CH*CCC,Move,True,BR00112,,488848044,,,MOVE - Kaufdorf Dorfstrasse 1,MOVE - Kaufdorf Dorfstrasse 1,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*3618*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'Direct Payment', 'NFC RFID DESFire', 'REMOTE']",Kaufdorf,CHE,,3126,Dorfstrasse 1,,,,46.839749 7.498826,None None
3853,CH*CCC,Move,True,BR00099,,488848044,,,MOVE - Bas-Vully Route Principale 145,MOVE - Bas-Vully Route Principale 145,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*3692*9,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Bas-Vully,CHE,,1788,Route Principale 145,,,,46.95247 7.097412,None None
3854,CH*CCC,Move,True,BR00147,,488848044,,,MOVE - Nottwil Guido A. Zäch Strasse 1,MOVE - Nottwil Guido A. Zäch Strasse 1,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*3743*3,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Nottwil,CHE,,6207,Guido A. Zäch Strasse 1,,,,47.141301 8.129473,None None
3855,CH*CCC,Move,True,BR00134,,488848044,,,MOVE - Kriens Zumhofstrasse 285,MOVE - Kriens Zumhofstrasse 285,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*3773*8,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'REMOTE', 'Direct Payment', 'NFC RFID DESFire']",Kriens,CHE,,6010,Zumhofstrasse 285,,,,47.044427 8.273356,None None
3856,CH*CCC,Move,True,PH03362,,488848044,,,MOVE - Ebikon Zugerstrasse,MOVE - Ebikon Zugerstrasse,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4692*3,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'REMOTE', 'Direct Payment', 'NFC RFID DESFire']",Ebikon,CHE,,6030,Zugerstrasse,,,,47.094378 8.360316,None None
3857,CH*CCC,Move,True,PH03362,,488848044,,,MOVE - Ebikon Zugerstrasse,MOVE - Ebikon Zugerstrasse,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4694*6,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'REMOTE', 'Direct Payment', 'NFC RFID DESFire']",Ebikon,CHE,,6030,Zugerstrasse,,,,47.094378 8.360316,None None
3858,CH*CCC,Move,True,PH03362,,488848044,,,MOVE - Ebikon Zugerstrasse,MOVE - Ebikon Zugerstrasse,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4847*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'REMOTE', 'Direct Payment', 'NFC RFID DESFire']",Ebikon,CHE,,6030,Zugerstrasse,,,,47.094378 8.360316,None None
3859,CH*CCC,Move,True,PH03362,,488848044,,,MOVE - Ebikon Zugerstrasse,MOVE - Ebikon Zugerstrasse,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4855*8,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'REMOTE', 'Direct Payment', 'NFC RFID DESFire']",Ebikon,CHE,,6030,Zugerstrasse,,,,47.094378 8.360316,None None
3860,CH*CCC,Move,True,PH03398,,488848044,,,MOVE - Villars-sur-Glâne Route de Moncor 14,MOVE - Villars-sur-Glâne Route de Moncor 14,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4735*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'Direct Payment', 'NFC RFID DESFire', 'REMOTE']",Villars-sur-Glâne,CHE,,1752,Route de Moncor 14,,,,46.798065 7.120524,None None
3861,CH*CCC,Move,True,PH03398,,488848044,,,MOVE - Villars-sur-Glâne Route de Moncor 14,MOVE - Villars-sur-Glâne Route de Moncor 14,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4734*6,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'Direct Payment', 'NFC RFID DESFire', 'REMOTE']",Villars-sur-Glâne,CHE,,1752,Route de Moncor 14,,,,46.798065 7.120524,None None
3862,CH*CCC,Move,True,PH03394,,488848044,,,MOVE - Collombey-Muraz Chemin des Vergers 3,MOVE - Collombey-Muraz Chemin des Vergers 3,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4791*6,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'REMOTE', 'Direct Payment', 'NFC RFID DESFire']",Collombey-Muraz,CHE,,1868,Chemin des Vergers 3,,,,46.26639 6.946904,None None
3863,CH*CCC,Move,True,PH03394,,488848044,,,MOVE - Collombey-Muraz Chemin des Vergers 3,MOVE - Collombey-Muraz Chemin des Vergers 3,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4792*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'REMOTE', 'Direct Payment', 'NFC RFID DESFire']",Collombey-Muraz,CHE,,1868,Chemin des Vergers 3,,,,46.26639 6.946904,None None
3864,CH*CCC,Move,True,PH03451,,488848044,,,MOVE - Murten Irisweg 12,MOVE - Murten Irisweg 12,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4827*6,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Murten,CHE,,3280,Irisweg 12,,,,46.921923 7.113164,None None
3865,CH*CCC,Move,True,PH03451,,488848044,,,MOVE - Murten Irisweg 12,MOVE - Murten Irisweg 12,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4836*8,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Murten,CHE,,3280,Irisweg 12,,,,46.921923 7.113164,None None
3866,CH*CCC,Move,True,PH03445,,488848044,,,MOVE - Willisau Schlossfeldstrasse,MOVE - Willisau Schlossfeldstrasse,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4840*8,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Willisau,CHE,,6130,Schlossfeldstrasse,,,,47.116097 7.988505,None None
3867,CH*CCC,Move,True,PH03445,,488848044,,,MOVE - Willisau Schlossfeldstrasse,MOVE - Willisau Schlossfeldstrasse,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4850*6,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Willisau,CHE,,6130,Schlossfeldstrasse,,,,47.116097 7.988505,None None
3868,CH*CCC,Move,True,PH03452,,488848044,,,MOVE - Peseux NE Rue Ernest-Roulet 4,MOVE - Peseux NE Rue Ernest-Roulet 4,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4857*0,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'Direct Payment', 'NFC RFID DESFire', 'REMOTE']",Peseux NE,CHE,,2034,Rue Ernest-Roulet 4,,,,46.9856 6.8877,None None
3869,CH*CCC,Move,True,PH03452,,488848044,,,MOVE - Peseux NE Rue Ernest-Roulet 4,MOVE - Peseux NE Rue Ernest-Roulet 4,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*4861*0,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'Direct Payment', 'NFC RFID DESFire', 'REMOTE']",Peseux NE,CHE,,2034,Rue Ernest-Roulet 4,,,,46.9856 6.8877,None None
3870,CH*CCC,Move,True,KY00427,,488848044,,,MOVE work BIT,MOVE work BIT,,['Type 2 Outlet'],Restricted access,CH*CCI*EW2001,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Genève,CHE,,1202,Route des Morillons 4,,,,6.128656 46.231212,None None
3871,CH*CCC,Move,True,KY00427,,488848044,,,MOVE work BIT,MOVE work BIT,,['Type 2 Outlet'],Restricted access,CH*CCI*EW2002,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Genève,CHE,,1202,Route des Morillons 4,,,,6.128656 46.231212,None None
3872,CH*CCC,Move,True,KY00427,,488848044,,,MOVE work BIT,MOVE work BIT,,['Type 2 Outlet'],Restricted access,CH*CCI*EW2003,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Genève,CHE,,1202,Route des Morillons 4,,,,6.128656 46.231212,None None
3873,CH*CCC,Move,True,LS-203633072,,488848044,,,Charging Station MOVE Mobility SA,Charging Station MOVE Mobility SA,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*E20364,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['REMOTE', 'NFC RFID Classic']",Ostermundigen,CHE,,3072,Bahnhofstrasse 20,,,,46.954211 7.486591,None None
3874,CH*CCC,Move,True,LS-203633072,,488848044,,,Charging Station MOVE Mobility SA,Charging Station MOVE Mobility SA,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*E20363,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['REMOTE', 'NFC RFID Classic']",Ostermundigen,CHE,,3072,Bahnhofstrasse 20,,,,46.954211 7.486591,None None
3875,CH*CCC,Move,True,SL01148,,488848044,,,MOVE - Estavayer-le-Lac Route de Payerne 2-4,MOVE - Estavayer-le-Lac Route de Payerne 2-4,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBA*9537*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Estavayer-le-Lac,CHE,,1470,Route de Payerne 2-4,,,,46.84701 6.85113,None None
3876,CH*CCC,Move,True,SL01148,,488848044,,,MOVE - Estavayer-le-Lac Route de Payerne 2-4,MOVE - Estavayer-le-Lac Route de Payerne 2-4,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBA*9547*0,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Estavayer-le-Lac,CHE,,1470,Route de Payerne 2-4,,,,46.84701 6.85113,None None
3877,CH*CCC,Move,True,SL01909,,488848044,,,MOVE - EV Büren,MOVE - EV Büren,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBA*7184*9,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Büren an der Aare,CHE,,3294,Kreuzgasse 32A,,,,47.13978 7.37024,None None
3878,CH*CCC,Move,True,SL01909,,488848044,,,MOVE - EV Büren,MOVE - EV Büren,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBA*7173*4,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Büren an der Aare,CHE,,3294,Kreuzgasse 32A,,,,47.13978 7.37024,None None
3879,CH*CCC,Move,True,BR00125,,488848044,,,MOVE - Chêne-Bourg Rue Antoine-Floquet 6,MOVE - Chêne-Bourg Rue Antoine-Floquet 6,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*3765*2,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,"['Contract', 'Direct']",,,,['None'],"['NFC RFID Classic', 'REMOTE', 'Direct Payment', 'NFC RFID DESFire']",Chêne-Bourg,CHE,,1225,Rue Antoine-Floquet 6,,,,46.194697 6.194943,None None
3880,CH*CCC,Move,True,LS_E50143,,488848044,,,MOVE - Thalwil Bönirainstrasse 4,MOVE - Thalwil Bönirainstrasse 4,,['Type 2 Outlet'],Paying publicly accessible,CH*CCC*E50143,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Thalwil,CHE,,8800,Bönirainstrasse 4,,,,47.284755 8.564212,None None
3881,CH*CCC,Move,True,LS_E50143,,488848044,,,MOVE - Thalwil Bönirainstrasse 4,MOVE - Thalwil Bönirainstrasse 4,,['Type 2 Outlet'],Paying publicly accessible,CH*CCC*E50144,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Thalwil,CHE,,8800,Bönirainstrasse 4,,,,47.284755 8.564212,None None
3882,CH*CCC,Move,True,LS_E50143,,488848044,,,MOVE - Thalwil Bönirainstrasse 4,MOVE - Thalwil Bönirainstrasse 4,,['Type 2 Outlet'],Paying publicly accessible,CH*CCC*E50145,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Thalwil,CHE,,8800,Bönirainstrasse 4,,,,47.284755 8.564212,None None
3883,CH*CCC,Move,True,MOVE_502324142,,488848044,,,Charging Station E-Mobility Dummy - Data to be,Charging Station E-Mobility Dummy - Data to be,,['CCS Combo 2 Plug (Cable Attached)'],Restricted access,CH*CCC*E50232,true,"[{'powertype': 'DC', 'voltage': '0', 'amperage': '0', 'power': '175'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE']",Münchenstein,CHE,,4142,Weidenstrasse 27,,,,47.513412 7.61608,None None
3884,CH*CCC,Move,True,MOVE_502324142,,488848044,,,Charging Station E-Mobility Dummy - Data to be,Charging Station E-Mobility Dummy - Data to be,,['CCS Combo 2 Plug (Cable Attached)'],Restricted access,CH*CCC*E50234,true,"[{'powertype': 'DC', 'voltage': '0', 'amperage': '0', 'power': '175'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE']",Münchenstein,CHE,,4142,Weidenstrasse 27,,,,47.513412 7.61608,None None
3885,CH*CCC,Move,True,MOVE_502324142,,488848044,,,Charging Station E-Mobility Dummy - Data to be,Charging Station E-Mobility Dummy - Data to be,,['CHAdeMO'],Restricted access,CH*CCC*E50235,true,"[{'powertype': 'DC', 'voltage': '0', 'amperage': '0', 'power': '175'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE']",Münchenstein,CHE,,4142,Weidenstrasse 27,,,,47.513412 7.61608,None None
3886,CH*CCC,Move,True,MOVE_502324142,,488848044,,,Charging Station E-Mobility Dummy - Data to be,Charging Station E-Mobility Dummy - Data to be,,['CHAdeMO'],Restricted access,CH*CCC*E50233,true,"[{'powertype': 'DC', 'voltage': '0', 'amperage': '0', 'power': '175'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE']",Münchenstein,CHE,,4142,Weidenstrasse 27,,,,47.513412 7.61608,None None
3887,CH*CCC,Move,True,T23_IT1_2516_012,,488848044,,,MOVE - Energie Uster,MOVE - Energie Uster,,['Type 2 Connector (Cable Attached)'],Free publicly accessible,CH*CCC*EBV*8610*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Uster,CHE,,8610,Ackerstrasse,,,,47.356096 8.70747,None None
3888,CH*CCC,Move,True,T23_IT1_2516_012,,488848044,,,MOVE - Energie Uster,MOVE - Energie Uster,,['CHAdeMO'],Free publicly accessible,CH*CCC*EBV*8610*2,true,"[{'powertype': 'DC', 'voltage': '0', 'amperage': '0', 'power': '20'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Uster,CHE,,8610,Ackerstrasse,,,,47.356096 8.70747,None None
3889,CH*CCC,Move,True,T23_IT1_2516_012,,488848044,,,MOVE - Energie Uster,MOVE - Energie Uster,,['CCS Combo 2 Plug (Cable Attached)'],Free publicly accessible,CH*CCC*EBV*8610*3,true,"[{'powertype': 'DC', 'voltage': '0', 'amperage': '0', 'power': '20'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Uster,CHE,,8610,Ackerstrasse,,,,47.356096 8.70747,None None
3890,CH*CCC,Move,True,BR00128,,488848044,,,MOVE - Bösingen FR Dorfplatz 1,MOVE - Bösingen FR Dorfplatz 1,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*E20010,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Bösingen FR,CHE,,3178,Dorfplatz 1,,,,46.89322 7.227666,None None
3891,CH*CCC,Move,True,LS-8080_000A14855B7B,,488848044,,,MOVE - Saanen Dorfstrasse 6,MOVE - Saanen Dorfstrasse 6,,['Type 2 Outlet'],Paying publicly accessible,CH*CCI*E20136,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Saanen,CHE,,3792,Dorfstrasse 6,,,,46.48948 7.263405,None None
3892,CH*CCC,Move,True,LS-8080_000A14855B7B,,488848044,,,MOVE - Saanen Dorfstrasse 6,MOVE - Saanen Dorfstrasse 6,,['Type 2 Outlet'],Paying publicly accessible,CH*CCI*E20137,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Saanen,CHE,,3792,Dorfstrasse 6,,,,46.48948 7.263405,None None
3893,CH*CCC,Move,True,LS-000A14862717,,488848044,,,"MOVE - Lenkerhof, Lenk","MOVE - Lenkerhof, Lenk",,['Type 2 Outlet'],Free publicly accessible,CH*CCI*E20153,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Lenk im Simmental,CHE,,3775,Badstrasse 20,,,,46.453837 7.436407,None None
3894,CH*CCC,Move,True,LS-000A14862717,,488848044,,,"MOVE - Lenkerhof, Lenk","MOVE - Lenkerhof, Lenk",,['Type 2 Outlet'],Free publicly accessible,CH*CCI*E20154,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Lenk im Simmental,CHE,,3775,Badstrasse 20,,,,46.453837 7.436407,None None
3895,CH*CCC,Move,True,LS-000A14860615,,488848044,,,MOVE - Autohaus Thun-Nord,MOVE - Autohaus Thun-Nord,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*E20155,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Steffisburg,CHE,,3613,Bernstrasse 119,,,,46.776391 7.614441,None None
3896,CH*CCC,Move,True,LS-000A14860615,,488848044,,,MOVE - Autohaus Thun-Nord,MOVE - Autohaus Thun-Nord,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*E20156,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Steffisburg,CHE,,3613,Bernstrasse 119,,,,46.776391 7.614441,None None
3897,CH*CCC,Move,True,PR00370,,488848044,,,MOVE - Parking Mairie Lancy,MOVE - Parking Mairie Lancy,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*E20248,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Lancy,CHE,,1212,Avenue Eugène-Lance,,,,46.183643 6.122544,None None
3898,CH*CCC,Move,True,PR00370,,488848044,,,MOVE - Parking Mairie Lancy,MOVE - Parking Mairie Lancy,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*E20249,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE', 'NFC RFID DESFire']",Lancy,CHE,,1212,Avenue Eugène-Lance,,,,46.183643 6.122544,None None
3899,CH*CCC,Move,True,LS-202801763,,488848044,,,MOVE - test amtron,MOVE - test amtron,,['Type 2 Outlet'],Restricted access,CH*CCI*E202801,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '16', 'power': '11'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Granges-paccot,CHE,,1763,Route du Lavapesson 2,,,,46.821963 7.149917,None None
3900,CH*CCC,Move,True,KY00915,,488848044,,,Charging Station MOVE Mobility SA,Charging Station MOVE Mobility SA,,['Type 2 Outlet'],Paying publicly accessible,CH*CCI*E20295,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '16', 'power': '11'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Bienne,CHE,,2502,Bözingenstrasse 100,,,,47.150121 7.262347,None None
3901,CH*CCC,Move,True,LS-203294528,,488848044,,,Charging Station MOVE Mobility SA,Charging Station MOVE Mobility SA,,['Type 2 Outlet'],Restricted access,CH*CCI*E20329,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '15', 'power': '11'}]",True,,,['Contract'],,,,['None'],"['REMOTE', 'NFC RFID Classic']",Zuchwil,CHE,,4528,Langfeldstrasse 25,,,,47.203401 7.573217,None None
3902,CH*CCC,Move,True,EH262899,,488848044,,,Charging Station MOVE Mobility SA,Charging Station MOVE Mobility SA,,['Type 2 Outlet'],Restricted access,CH*CCI*E20350,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['REMOTE', 'NFC RFID Classic']",Thalwil,CHE,23,8800,Gewerbestrasse 22,,,,47.286225 8.566286,None None
3903,CH*CCC,Move,True,LS-203613013,,488848044,,,Charging Station MOVE Mobility SA,Charging Station MOVE Mobility SA,,['Type 2 Outlet'],Restricted access,CH*CCI*E20361,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['REMOTE', 'NFC RFID Classic']",Bern,CHE,,3013,Moserstrasse 8,,,,46.955543 7.451373,None None
3904,CH*CCC,Move,True,LS-203613013,,488848044,,,Charging Station MOVE Mobility SA,Charging Station MOVE Mobility SA,,['Type 2 Outlet'],Restricted access,CH*CCI*E20362,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '31', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['REMOTE', 'NFC RFID Classic']",Bern,CHE,,3013,Moserstrasse 8,,,,46.955543 7.451373,None None
3905,CH*CCC,Move,True,LS-204075200,,488848044,,,Charging Station MOVE Mobility SA,Charging Station MOVE Mobility SA,,['Type 2 Outlet'],Restricted access,CH*CCI*E20407,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '15', 'power': '11'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'REMOTE']",Brugg,CHE,,5200,Bahnhofstrasse 11,,,,47.481887 8.207792,None None
3906,CH*CCC,Move,True,SZ00036,,488848044,,,MOVE - Fürstenau St. Agatha 190,MOVE - Fürstenau St. Agatha 190,,['Type 2 Outlet'],Free publicly accessible,CH*CCI*EBB*2707*1,true,"[{'powertype': 'AC_3_PHASE', 'voltage': '230', 'amperage': '32', 'power': '22'}]",True,,,['Contract'],,,,['None'],"['NFC RFID Classic', 'NFC RFID DESFire', 'REMOTE']",Fürstenau,CHE,,7413,St. Agatha 190,,,,46.712386 9.452802,None None
